pos_1,pos_2,progenitor,descendants_1,descendants_2
282,185,1,1,
315,189,2,2,
343,170,3,3,
345,148,4,4,
276,168,5,5,
359,159,6,6,
234,172,7,7,
253,161,8,8,
180,256,9,9,
199,248,10,10,
219,243,11,11,
224,210,12,12,
208,167,13,13,
218,146,14,14,
267,212,15,15,16
256,193,16,17,18
287,210,17,19,
311,205,18,20,
312,176,19,21,
290,159,20,22,
