pos_1,pos_2,progenitor,descendants_1,descendants_2
282,185,1,1,
327,187,2,2,
340,173,3,3,
339,147,4,4,
271,168,5,5,
359,155,6,6,
238,177,7,7,
256,164,8,8,
184,254,9,9,
195,245,9,10,
233,242,10,11,
229,207,11,12,
211,178,12,13,
219,151,13,14,
269,218,14,15,
262,202,15,16,
298,206,16,17,18
299,164,17,19,20
