pos_1,pos_2,progenitor,descendants
289,191,1,1
280,166,2,2
300,185,3,3
340,172,4,4
345,159,5,5
348,144,6,6
323,138,7,7
283,156,8,8
266,147,9,9
337,150,10,10
361,155,11,11
235,175,12,12
239,163,13,13
251,156,14,14
251,149,14,15
179,249,15,16
202,246,16,17
217,241,17,18
231,215,18,19
215,168,19,20
228,160,20,21
223,128,21,22
290,219,22,23
263,203,23,24
250,208,24,25
267,180,25,26
279,206,26,27
313,206,27,28
308,176,28,29
291,144,29,30
