pos_1,pos_2,progenitor,descendants_1,descendants_2
277,179,1,1,
311,190,2,2,
341,170,3,3,
342,147,4,4,
273,166,5,5,6
361,156,6,7,8
234,167,7,9,
250,155,8,10,
178,249,9,11,
203,247,10,12,
218,243,11,13,
230,215,12,14,
212,169,13,15,
225,139,14,16,
273,217,15,17,
264,203,16,18,
251,205,17,19,
258,182,18,20,
280,203,19,21,
313,205,20,22,
310,177,21,23,
291,156,22,24,
