pos_1,pos_2,progenitor,descendants_1,descendants_2
392,155,1,1,
412,135,2,2,
407,127,2,3,
422,108,3,4,
397,87,4,5,
375,107,5,6,
387,75,6,7,
372,64,7,8,9
348,50,8,10,
411,76,9,11,
383,90,10,12,
398,61,11,13,
371,43,12,14,
331,78,13,15,
324,60,14,16,
344,81,15,17,
355,67,16,18,
317,50,17,19,
323,23,18,20,
