pos_1,pos_2,progenitor,descendants_1,descendants_2
392,155,1,1,2
415,144,2,3,
405,119,3,4,
423,109,4,5,
397,87,5,6,
371,110,6,7,8
388,74,7,9,
370,69,8,10,
375,50,9,11,
347,48,10,12,13
408,75,11,14,
383,89,12,15,
398,59,13,16,
371,34,14,17,
331,75,15,18,
322,53,16,19,
345,77,17,20,
355,66,18,21,
311,47,19,22,
322,23,20,23,
