cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_16,2,1,1,0,0,1,2,2,1,2
216_14,2,1,1,0,0,1,2,2,1,2
216_13,2,1,1,0,0,1,2,2,1,2
216_10,2,1,1,1,1,1,2,2,1,2
216_9,2,1,1,1,1,1,2,2,1,2
216_12,2,1,1,0,1,1,2,2,1,2
216_11,2,1,1,0,1,1,2,2,1,2
216_6,1,1,1,1,0,1,2,2,0,0
216_5,1,1,1,1,0,1,2,2,0,0
216_8,0,1,1,1,0,1,2,2,0,0
216_7,0,1,1,1,0,1,2,2,0,0
216_4,2,1,1,1,0,1,2,2,0,0
216_3,0,1,1,1,0,1,2,2,0,0
216_2,1,1,1,1,0,1,2,2,0,0
216_1,1,1,1,1,0,1,2,2,0,0
216_21,2,1,1,2,2,1,2,2,1,2
216_24,2,1,1,2,0,1,2,2,1,2
216_23,2,1,1,2,1,1,2,2,1,2
216_20,2,1,0,2,1,1,2,1,0,2
216_18,2,1,0,2,0,1,2,1,2,2
216_17,2,1,0,2,0,1,2,1,2,2
216_28,2,1,2,2,0,1,2,0,1,1
216_27,2,1,2,2,0,1,2,0,1,1
216_26,0,1,2,0,0,1,2,0,1,0
216_25,0,1,2,0,0,1,2,0,1,1
216_30,2,1,2,0,1,1,2,1,1,0
216_29,2,1,2,0,1,1,2,1,1,0
216_32,2,1,2,0,1,1,2,1,1,0
216_31,2,1,2,0,1,1,2,1,1,0
