cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,1,0,0,0
I1,1,0,0,0,0,0,1,0,0,0
I2,1,0,1,0,0,1,1,1,1,1
I3,1,0,1,1,2,1,1,1,1,1
216_16,1,0,1,1,2,1,1,1,1,1
I4,1,0,1,1,2,1,1,1,1,1
216_14,1,0,1,1,2,1,1,1,1,1
216_13,1,0,1,1,2,1,1,1,1,1
I5,1,0,1,0,2,1,1,1,1,1
I6,1,1,1,0,2,1,1,1,1,1
216_10,1,1,1,0,2,1,1,1,1,1
216_9,1,1,1,0,2,1,1,1,1,1
I7,1,0,1,0,2,1,1,1,1,1
216_12,1,0,1,0,2,1,1,1,1,1
216_11,1,0,1,0,2,1,1,1,1,1
I8,1,1,0,0,1,0,1,0,2,0
I9,1,1,0,0,1,0,1,0,2,0
I10,1,1,0,0,1,0,1,0,2,2
216_6,1,1,0,0,1,0,1,0,2,2
216_5,1,1,0,0,1,0,1,0,2,2
I11,1,1,0,0,1,0,1,0,2,0
216_8,1,1,0,0,1,0,1,0,2,0
216_7,1,1,0,0,1,0,1,0,2,0
I12,1,1,0,0,1,2,1,1,2,0
I13,1,1,0,0,1,2,1,1,2,0
216_4,1,1,0,0,1,2,1,1,2,0
216_3,1,1,0,0,1,2,1,1,2,0
I14,1,1,0,0,1,2,1,1,2,0
216_2,1,1,1,0,1,2,1,1,2,0
216_1,1,1,0,1,1,2,1,1,2,0
I15,0,0,2,0,2,0,1,0,2,0
I16,0,1,2,1,2,0,1,0,2,0
I17,2,1,2,1,2,0,1,0,2,0
216_21,2,1,2,1,2,1,1,2,2,2
I18,2,1,2,1,2,0,1,0,2,2
216_24,2,1,2,1,2,0,1,0,2,2
216_23,2,1,2,1,2,0,1,0,2,2
I19,0,1,2,1,2,0,1,0,2,2
216_20,0,1,2,1,2,2,1,0,2,2
I20,1,1,2,1,2,0,1,2,2,2
216_18,1,1,2,1,2,0,1,2,2,2
216_17,1,1,2,1,2,0,1,2,2,2
I21,0,0,2,0,2,0,1,0,2,0
I22,0,0,2,0,2,0,1,0,2,0
I23,0,0,2,0,2,0,1,0,2,0
216_28,0,0,2,0,2,0,1,0,2,0
216_27,0,0,2,0,2,0,1,0,2,0
I24,0,0,2,0,2,0,1,0,2,0
216_26,0,0,2,0,2,0,1,0,2,0
216_25,0,0,2,0,2,0,1,0,2,0
I25,0,0,2,0,2,0,1,0,2,2
I26,0,1,2,0,2,0,1,0,2,2
216_30,0,1,2,0,2,0,1,0,2,2
216_29,0,1,2,0,2,0,1,0,2,2
I27,0,0,2,0,2,0,1,1,2,2
216_32,0,0,2,0,2,0,1,1,2,2
216_31,0,0,2,0,2,0,1,1,2,2
Evolve tree: [&R] (((((216_31:15,216_32:15)I27:39,(216_29:14,216_30:14)I26:40)I25:40,((216_25:19,216_26:19)I24:34,(216_27:12,216_28:12)I23:41)I22:41)I21:47,(((216_17:13,216_18:13)I20:37,216_20:50)I19:43,((216_23:16,216_24:16)I18:33,216_21:49)I17:44)I16:48)I15:43,((((216_1:12,216_2:12)I14:34,(216_3:11,216_4:11)I13:35)I12:46,((216_7:5,216_8:5)I11:40,(216_5:4,216_6:4)I10:41)I9:47)I8:47,(((216_11:10,216_12:10)I7:36,(216_9:8,216_10:8)I6:38)I5:43,((216_13:6,216_14:6)I4:37,216_16:43)I3:46)I2:50)I1:45)I0:31;
