cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,2,2,0,1,0,2,0,1
I2,2,0,2,2,0,1,0,2,0,1
I3,2,0,2,2,0,1,1,2,2,1
216_6,2,0,2,2,0,1,1,2,2,1
216_5,2,0,2,2,0,1,1,2,2,1
I4,2,0,2,2,0,1,1,2,0,1
216_8,2,0,2,2,0,1,1,2,0,1
216_7,2,0,2,2,0,1,1,2,0,1
I5,0,2,2,2,0,1,0,2,0,1
I6,0,2,2,2,1,1,0,2,0,1
216_4,1,2,2,2,1,1,0,2,0,1
216_3,0,2,2,2,1,1,0,2,0,1
I7,0,2,2,2,0,1,1,2,2,1
216_2,0,2,2,2,2,1,1,2,2,1
216_1,0,2,2,2,0,1,1,2,2,1
I8,0,2,2,0,0,0,0,1,2,0
I9,0,2,2,0,0,0,2,1,2,2
I10,2,2,2,2,0,0,2,1,2,2
I11,2,2,2,2,0,0,2,1,2,2
216_18,2,2,2,2,0,0,2,1,2,2
216_17,2,2,2,2,0,0,2,1,2,2
I12,2,2,2,2,0,0,2,1,2,2
216_20,2,2,2,2,0,0,2,1,2,2
216_19,2,2,2,2,0,0,2,1,2,2
I13,1,2,2,0,0,2,2,1,2,2
I14,1,2,2,0,0,2,2,1,2,2
216_22,1,2,2,0,0,2,2,1,2,2
216_21,1,2,2,2,0,2,2,1,2,2
I15,1,2,2,0,0,2,2,1,2,2
216_24,1,2,2,0,0,2,2,1,2,2
216_23,1,2,2,0,0,2,2,1,2,2
I16,0,2,2,2,1,0,2,1,2,2
216_13,0,2,2,2,1,0,2,1,2,2
I17,0,2,2,2,1,0,2,1,2,2
216_16,0,2,2,2,1,0,2,1,2,2
216_15,0,2,2,2,1,0,2,1,2,2
Evolve tree: [&R] ((((216_15:0.04886581392543627,216_16:0.04886581392543627)I17:0.6460080952523342,216_13:0.6948739091777706)I16:0.30973605681023125,(((216_23:0.09535897289914641,216_24:0.09535897289914641)I15:0.2538854279945473,(216_21:0.05302434717274747,216_22:0.05302434717274747)I14:0.2962200537209463)I13:0.31465983298896366,((216_19:0.05302434717274747,216_20:0.05302434717274747)I12:0.28600372015442094,(216_17:0.020130191961974638,216_18:0.020130191961974638)I11:0.31889787536519376)I10:0.32487616655548907)I9:0.3407057321053442)I8:0.23633806868130736,(((216_1:0.15248434229088492,216_2:0.15248434229088492)I7:0.21220918684247547,(216_3:0.10399169158414277,216_4:0.10399169158414277)I6:0.2607018375492176)I5:0.30536458055010723,((216_7:0.09106353939559214,216_8:0.09106353939559214)I4:0.26331390000766836,(216_5:0.07402026117428229,216_6:0.07402026117428229)I3:0.28035717822897827)I2:0.31568067028020713)I1:0.5708899249858415)I0:0;
