cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,1,0,0,2,0,0,0,2,1,1
I2,1,0,2,2,0,1,2,2,1,1
I3,1,1,2,2,0,1,2,2,1,1
216_6,1,1,2,2,0,1,2,2,1,1
216_5,1,1,2,2,0,1,2,2,1,1
I4,1,0,2,2,0,1,2,2,1,1
216_8,1,0,2,2,0,1,2,2,1,1
216_7,1,0,2,2,0,1,2,2,1,1
I5,1,0,0,2,0,1,0,2,1,1
I6,1,0,0,2,0,1,1,2,1,1
216_4,1,0,0,2,0,1,1,2,1,1
216_3,1,0,0,2,0,1,1,2,1,1
I7,1,0,2,2,0,1,0,2,1,1
216_2,1,0,2,2,0,1,0,2,1,1
216_1,1,0,2,2,2,1,0,2,1,1
I8,0,0,0,0,0,0,0,0,0,0
I9,0,0,0,0,0,2,0,1,2,2
I10,0,0,0,0,2,2,2,1,2,2
I11,2,0,0,0,2,2,2,1,2,2
216_18,2,0,0,0,2,2,2,1,2,2
216_17,2,0,0,0,2,2,2,1,2,2
I12,2,0,0,0,2,2,2,1,2,2
216_20,2,0,1,0,2,2,2,1,2,2
216_19,2,0,0,0,2,2,2,1,2,2
I13,0,1,0,0,0,2,0,1,2,2
I14,0,1,0,0,0,2,0,1,2,2
216_22,2,1,1,0,0,2,0,1,2,2
216_21,0,1,0,0,0,2,0,1,2,2
I15,0,1,0,1,0,2,0,1,2,2
216_24,0,1,0,1,0,2,0,1,2,2
216_23,0,1,1,1,0,2,0,1,2,2
I16,0,1,0,0,1,0,0,0,0,0
216_13,0,1,0,2,1,0,2,1,0,0
I17,2,1,0,0,1,1,0,1,2,2
216_16,2,1,0,0,1,1,0,1,2,2
216_15,2,1,0,0,1,1,0,1,2,2
Evolve tree: [&R] ((((216_15:0.07200000000000001,216_16:0.07200000000000001)I17:0.756,216_13:0.8280000000000001)I16:0.276,(((216_23:0.138,216_24:0.138)I15:0.324,(216_21:0.078,216_22:0.078)I14:0.384)I13:0.336,((216_19:0.078,216_20:0.078)I12:0.372,(216_17:0.03,216_18:0.03)I11:0.42)I10:0.34800000000000003)I9:0.306)I8:0.186,(((216_1:0.216,216_2:0.216)I7:0.264,(216_3:0.15,216_4:0.15)I6:0.33)I5:0.324,((216_7:0.132,216_8:0.132)I4:0.336,(216_5:0.108,216_6:0.108)I3:0.36)I2:0.336)I1:0.486)I0:0;
