cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,2,1,2,2,0,0,0,0
I2,2,0,2,1,2,2,2,2,0,0
I3,2,0,2,1,2,2,2,2,0,0
216_6,2,0,2,1,2,2,2,2,0,0
216_5,2,2,2,1,2,2,2,2,0,0
I4,2,2,2,1,2,2,2,2,0,0
216_8,2,2,2,1,2,2,2,2,0,0
216_7,2,2,2,1,2,2,2,2,0,1
I5,2,0,2,1,2,2,0,0,0,0
I6,2,0,2,1,2,2,2,0,0,0
216_4,2,0,2,1,2,2,2,0,0,0
216_3,2,0,2,1,2,2,2,0,0,2
I7,2,0,2,1,2,2,0,0,0,0
216_2,2,0,2,1,2,2,0,0,0,0
216_1,2,0,2,1,2,2,0,0,0,0
I8,0,0,0,0,2,0,0,0,0,1
I9,0,2,0,1,2,0,2,0,2,1
I10,2,2,1,1,2,0,2,0,2,1
I11,2,2,1,1,2,0,2,0,2,1
216_18,2,2,1,1,2,0,2,0,2,1
216_17,2,2,1,1,2,0,2,0,2,1
I12,2,2,1,1,2,0,2,2,2,1
216_20,2,2,1,1,2,0,2,2,2,1
216_19,2,2,1,1,2,0,2,2,2,1
I13,0,2,0,1,2,1,2,1,2,1
I14,2,2,0,1,2,1,2,1,2,1
216_22,2,2,0,1,2,1,2,1,2,1
216_21,2,2,0,1,2,1,2,1,2,1
I15,1,2,0,1,2,1,2,1,2,1
216_24,1,2,0,1,2,1,2,1,2,1
216_23,1,2,1,1,2,1,2,1,2,1
I16,0,0,1,0,2,0,0,1,0,1
216_13,0,2,1,0,2,0,0,1,0,1
I17,2,2,1,1,2,0,0,1,0,1
216_16,2,2,1,1,2,0,0,1,0,1
216_15,2,2,1,1,2,0,0,1,0,1
Evolve tree: [&R] ((((216_15:0.025021985992257887,216_16:0.025021985992257887)I17:0.4579962875036051,216_13:0.48301827349586307)I16:0.3091561623973909,(((216_23:0.05002953623636411,216_24:0.05002953623636411)I15:0.15779049910292656,(216_21:0.027210879208705078,216_22:0.027210879208705078)I14:0.18060915613058565)I13:0.24759477417416847,((216_19:0.027210879208705078,216_20:0.027210879208705078)I12:0.17355147078237765,(216_17:0.010152125877506683,216_18:0.010152125877506683)I11:0.19061022411357606)I10:0.2546524595223765)I9:0.33675962637979473)I8:0.27755598589337716,(((216_1:0.08237888326446041,216_2:0.08237888326446041)I7:0.13622873647042336,(216_3:0.05480284044900492,216_4:0.05480284044900492)I6:0.16380477928587883)I5:0.24224515702119304,((216_7:0.04766967359496056,216_8:0.04766967359496056)I4:0.1637192138302328,(216_5:0.03840571657315253,216_6:0.03840571657315253)I3:0.17298317085204085)I2:0.2494638893308834)I1:0.6088776450305543)I0:0;
