cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
216_2,0,2,1,1,2,2,2,1,0,2
I1,0,2,0,0,2,0,0,2,2,0
I2,0,2,1,1,2,0,0,2,2,0
I3,0,2,1,1,2,0,0,2,2,0
216_14,0,2,1,1,2,0,0,2,2,0
216_13,0,2,1,1,2,0,0,2,2,2
I4,0,2,1,1,2,0,0,2,2,0
I5,0,2,1,1,2,2,0,2,2,0
216_16,0,2,1,1,2,2,0,2,2,0
216_15,0,2,1,1,2,2,0,2,2,0
I6,0,2,1,1,2,0,2,2,2,0
216_18,0,2,1,1,2,0,2,2,2,0
216_17,0,2,1,1,2,0,2,2,2,0
I7,0,2,1,0,2,2,0,2,2,0
I8,0,2,1,0,2,2,0,2,2,1
I9,0,2,1,0,2,2,0,2,2,1
216_11,0,2,1,0,2,2,0,2,2,1
216_10,2,2,1,0,2,2,0,2,2,1
I10,0,2,1,0,2,2,0,2,2,1
216_9,0,2,1,0,2,2,0,2,2,1
216_8,0,2,1,0,2,2,0,2,2,1
I11,0,2,1,0,2,2,0,2,2,2
I12,0,2,1,0,2,2,2,2,2,2
216_5,0,2,1,0,2,2,2,2,2,2
216_4,0,2,1,0,2,2,2,2,2,2
I13,0,2,1,1,2,2,2,2,2,2
216_7,0,2,1,1,2,2,2,2,2,2
216_6,0,2,1,1,2,2,2,2,2,2
Evolve tree: [&R] (((((216_6:0.09106353939559214,216_7:0.09106353939559214)I13:0.1782736242667711,(216_4:0.08251429874537099,216_5:0.08251429874537099)I12:0.18682286491699224)I11:0.22450559246537688,((216_8:0.07402026117428229,216_9:0.07402026117428229)I10:0.17118330190246692,(216_10:0.04058904710928343,216_11:0.04058904710928343)I9:0.2046145159674658)I8:0.24863919305099094)I7:0.27095591802783664,(((216_17:0.05719637176967074,216_18:0.05719637176967074)I6:0.18322719552288597,(216_15:0.03647072670750793,216_16:0.03647072670750793)I5:0.20395284058504876)I4:0.23119115363214207,(216_13:0.04886581392543627,216_14:0.04886581392543627)I3:0.4227489069992626)I2:0.293183953230878)I1:0.4050736917172806,216_2:1.1698723658728571)I0:0.07107566879645173;
