cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,1,2,0,0,0,1
216_4,0,2,1,0,1,2,0,0,0,1
I2,0,2,0,0,1,2,0,0,0,1
216_7,0,2,0,0,1,2,0,0,0,1
216_5,0,2,2,0,1,2,0,0,1,1
I3,0,0,2,0,0,0,0,0,0,0
I4,2,0,2,0,0,0,0,0,2,0
216_16,2,2,2,0,0,2,0,1,2,0
I5,2,2,2,0,0,0,1,1,2,0
216_19,2,2,2,0,0,0,1,1,2,0
216_18,2,2,2,0,0,0,1,1,2,0
I6,0,0,2,0,0,1,0,0,0,0
I7,0,0,2,0,0,1,0,2,1,0
216_9,0,0,2,0,0,1,0,2,1,0
216_8,0,0,2,0,0,1,0,2,1,1
I8,0,2,2,2,0,1,2,0,0,0
216_14,0,2,2,2,0,1,2,1,1,0
216_13,1,2,2,2,0,1,2,0,0,0
Evolve tree: [&R] ((((216_13:0.2278317757009312,216_14:0.2278317757009312)I8:0.23562616822429697,(216_8:0.008018691588784894,216_9:0.008018691588784894)I7:0.45543925233644317)I6:0.3386355140186901,((216_18:0.0879252336448583,216_19:0.0879252336448583)I5:0.3076822429906507,216_16:0.39560747663550905)I4:0.4064859813084092)I3:0.33910280373831736,((216_5:0.1888785046728943,216_7:0.1888785046728943)I2:0.27457943925233386,216_4:0.4634579439252281)I1:0.6777383177570072)I0:0.14880373831775706;
