cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,1,1,2,2,1,0,2,0,0,0
216_4,1,1,2,2,1,0,2,0,1,0
I2,1,1,2,2,1,1,2,2,1,0
216_7,1,1,2,2,1,1,2,2,1,0
216_5,1,1,2,2,1,1,2,2,1,1
I3,0,1,0,2,0,1,0,0,0,0
I4,1,1,1,2,0,1,2,0,0,2
216_16,1,1,1,2,2,1,2,0,0,2
I5,1,1,1,2,0,1,2,0,0,2
216_19,1,1,1,2,0,1,2,0,0,2
216_18,1,1,1,2,1,1,2,0,0,2
I6,0,1,1,2,2,1,0,0,0,1
I7,2,1,1,2,2,1,0,0,0,1
216_9,2,1,1,2,2,1,0,0,0,1
216_8,2,1,1,2,2,1,0,0,0,1
I8,0,1,1,2,2,1,0,0,0,1
216_14,0,1,1,2,2,1,0,0,0,1
216_13,0,1,1,2,2,1,0,2,0,1
Evolve tree: [&R] ((((216_13:0.306,216_14:0.306)I8:0.264,(216_8:0.012,216_9:0.012)I7:0.558)I6:0.324,((216_18:0.126,216_19:0.126)I5:0.372,216_16:0.498)I4:0.396)I3:0.28200000000000003,((216_5:0.258,216_7:0.258)I2:0.312,216_4:0.5700000000000001)I1:0.606)I0:0.114;
