sigma: 22.470982031241125
216_9 227.0 209.0
216_8 235.0 197.0
216_11 214.0 196.0
216_10 228.0 189.0
216_4 183.0 198.0
216_3 166.0 199.0
216_2 140.0 201.0
216_1 152.0 203.0
216_13 188.0 165.0
216_12 139.0 180.0
216_16 174.0 209.0
216_19 214.0 178.0
89_4 189.50788464571292 192.97327990641156
176_10 168.54143165387015 177.62708649495008
46_2 182.8997683282115 192.2242163566948
157_6 218.68178103059458 194.05480696546186
166_5 228.33763616812837 201.80674001231594
104_3 215.5772523517884 196.1120080090314
201_1 150.03167862084055 200.96870345552955
210_3 174.8942063482666 198.2099472442417
156_1 182.74152096145244 192.53567717301652
47_1 182.98610232524481 192.4532714135281
1_1 182.94277324801496 192.33803051553147
