cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,0,0,0,1
I2,1,0,2,1,1,0,1,0,0,1
216_13,1,0,2,1,1,0,1,0,0,1
I3,1,2,2,1,1,0,1,0,0,1
216_15,1,2,2,1,1,0,1,1,0,1
216_14,1,2,2,1,1,0,1,0,0,1
I4,0,0,2,1,0,0,0,1,0,1
I5,0,2,2,1,1,2,0,1,0,1
216_19,0,2,2,1,1,2,0,1,0,1
216_18,0,2,2,1,1,2,0,1,0,1
I6,0,0,2,1,0,0,0,1,2,1
216_17,0,0,2,1,0,0,0,1,2,1
216_16,0,0,2,1,0,1,0,1,2,1
I7,0,0,0,0,0,0,0,0,0,0
I8,1,0,0,0,0,2,0,2,0,0
I9,1,0,0,1,0,2,0,2,1,0
216_2,1,1,0,1,0,2,0,2,1,2
216_1,1,0,0,1,1,2,0,2,1,0
I10,1,0,2,0,0,2,1,2,0,2
216_4,1,1,2,0,0,2,1,2,0,2
216_3,1,0,2,0,2,2,1,2,0,2
I11,0,0,0,0,0,0,0,0,1,1
I12,0,1,0,0,0,0,2,2,1,1
I13,1,1,0,0,0,0,2,2,1,1
216_8,1,1,0,0,0,0,2,2,1,1
216_7,1,1,0,0,0,0,2,2,1,1
I14,0,1,0,2,1,1,2,2,1,1
216_6,0,1,0,2,1,1,2,2,1,1
216_5,0,1,0,2,1,1,2,2,1,1
I15,0,0,0,0,0,0,1,1,1,1
I16,2,1,2,0,0,0,1,1,1,1
216_12,2,1,2,0,0,0,1,1,1,1
216_11,2,1,2,1,0,0,1,1,1,1
I17,0,0,0,0,0,0,1,1,1,1
216_10,0,0,0,0,0,0,1,1,1,1
216_9,0,0,0,0,1,0,1,1,1,1
Evolve tree: [&R] (((((216_9:0.054,216_10:0.054)I17:0.318,(216_11:0.042,216_12:0.042)I16:0.33)I15:0.3,((216_5:0.03,216_6:0.03)I14:0.312,(216_7:0.018000000000000002,216_8:0.018000000000000002)I13:0.324)I12:0.33)I11:0.342,((216_3:0.276,216_4:0.276)I10:0.372,(216_1:0.252,216_2:0.252)I9:0.396)I8:0.366)I7:0.252,(((216_16:0.17400000000000002,216_17:0.17400000000000002)I6:0.36,(216_18:0.168,216_19:0.168)I5:0.366)I4:0.42,((216_14:0.10200000000000001,216_15:0.10200000000000001)I3:0.378,216_13:0.48)I2:0.47400000000000003)I1:0.312)I0:0.024;
