cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_16,2,2,1,2,1,0,2,2,1,2
216_15,2,2,1,2,1,0,2,2,1,2
216_14,2,2,1,1,1,1,0,2,0,2
216_13,2,2,1,1,1,1,0,2,0,2
216_6,2,2,1,2,1,0,2,2,0,2
216_5,2,2,1,2,1,0,2,2,0,2
216_4,2,2,1,1,1,0,2,2,0,2
216_3,2,2,1,0,1,0,2,2,0,2
216_2,2,2,1,1,1,0,2,2,0,2
216_1,2,2,1,0,1,0,2,2,0,2
216_28,1,2,2,2,0,1,1,2,2,0
216_27,1,2,2,2,0,1,1,2,2,0
216_26,1,2,2,2,0,0,1,2,2,0
216_25,1,2,2,2,0,0,1,2,2,0
216_32,2,2,2,2,1,2,1,2,2,0
216_31,2,2,2,2,1,2,1,2,2,0
216_30,2,2,2,2,0,2,1,2,2,0
216_29,2,2,2,2,0,2,1,2,2,0
216_24,1,2,2,2,1,1,1,2,0,2
216_23,1,2,2,2,1,1,1,2,0,2
216_22,0,2,2,2,1,1,1,2,0,0
216_21,0,2,2,2,1,1,1,2,0,0
216_20,1,2,2,2,0,1,1,2,1,1
216_19,1,2,2,2,0,1,1,2,1,1
216_18,0,2,2,2,0,1,1,2,1,1
216_17,0,2,2,2,0,1,1,2,1,1
