sigma: 22.470982031241125
216_16 155.0 331.0
216_15 145.0 337.0
216_13 146.0 363.0
216_18 157.0 296.0
216_17 163.0 319.0
216_19 195.0 308.0
216_2 181.0 345.0
216_1 167.0 351.0
216_3 186.0 325.0
216_8 213.0 322.0
216_7 210.0 338.0
216_6 245.0 365.0
216_5 198.0 365.0
216_11 224.0 281.0
216_9 225.0 338.0
166_4 194.8388258785791 332.6551916675393
204_5 206.7564001301593 343.38629388137406
213_7 211.31153043355678 330.5081771978497
168_3 206.5747884264926 343.1204044142466
118_2 194.56817717806697 332.8669110238734
178_1 193.6890045659819 333.13205019273954
124_1 193.8687300089112 332.9963581804188
66_1 194.084363595115 332.8965995951862
193_11 176.47220467543494 316.2173302983283
131_6 176.67378038924784 316.3238653225706
215_15 150.22136645452625 334.3751420153881
134_5 156.16296661314937 344.3521538647858
72_3 184.72446217944344 330.4103491765109
8_1 184.99184996727143 330.48107098295407
