cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_25,0,2,1,2,2,2,1,0,1,1
216_28,0,2,1,2,2,2,1,0,1,1
216_24,0,2,1,2,2,2,1,2,1,1
216_23,0,2,1,2,2,2,1,2,1,1
216_22,0,2,1,2,2,2,1,2,1,1
216_21,2,2,1,2,2,2,1,2,1,1
216_16,1,2,1,1,2,2,0,0,1,1
216_17,1,2,1,1,2,2,0,0,1,1
216_18,1,2,1,0,2,2,0,0,1,1
216_20,1,2,1,0,2,2,0,0,1,1
216_19,1,2,1,0,2,2,0,0,1,1
216_6,2,2,0,1,2,1,2,0,0,2
216_7,2,2,0,1,2,1,2,1,0,2
216_2,2,2,0,1,2,1,0,2,0,2
216_1,2,2,0,1,2,1,0,2,0,2
216_4,2,2,0,1,2,1,1,2,0,2
216_3,2,2,0,1,2,1,1,2,0,2
216_8,0,2,1,1,2,1,0,1,2,2
216_10,0,2,1,1,2,1,0,0,2,2
216_9,0,2,1,1,2,1,0,0,2,2
216_12,0,2,0,2,2,1,0,0,2,2
216_14,0,2,0,0,2,1,0,0,2,2
