cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,1,0,0,1,2,0,0,0,0,0
I1,1,0,0,1,2,0,0,0,0,0
I2,1,0,2,1,2,0,0,0,0,2
I3,1,0,2,1,2,0,0,0,0,2
216_25,1,1,2,1,2,0,1,0,0,2
216_28,1,1,2,1,2,0,1,0,1,2
I4,1,0,2,1,2,2,0,0,0,2
I5,1,0,2,1,2,2,0,2,0,2
216_24,1,0,2,1,2,2,0,2,0,2
216_23,1,0,2,1,2,2,0,2,0,2
I6,1,0,2,1,2,2,0,0,0,2
216_22,1,0,2,1,2,2,0,0,0,2
216_21,1,0,2,1,2,2,0,0,0,2
I7,1,0,0,1,2,1,0,1,2,0
I8,1,0,0,1,2,1,0,1,2,0
216_16,1,0,1,1,2,1,0,1,2,0
216_17,1,0,0,1,2,1,1,1,2,0
I9,1,0,1,1,2,1,0,1,2,0
216_18,1,0,1,1,2,1,1,1,2,0
I10,1,0,1,1,2,1,0,1,2,0
216_20,1,0,1,1,2,1,0,1,2,0
216_19,1,0,1,1,2,1,0,1,2,0
I11,1,2,0,1,2,0,0,1,2,0
I12,1,2,1,1,2,0,0,1,2,0
I13,1,2,1,1,2,0,0,1,2,1
216_6,1,2,1,1,2,0,2,1,2,1
216_7,1,2,1,1,2,0,0,1,2,1
I14,1,2,1,1,2,0,0,1,2,0
I15,1,2,1,1,2,1,0,1,2,1
216_2,1,2,1,1,2,1,0,1,2,1
216_1,1,2,1,1,2,1,0,1,2,1
I16,1,2,1,1,2,0,0,1,2,0
216_4,1,2,1,1,2,0,0,1,2,0
216_3,1,2,1,1,2,0,0,1,2,0
I17,1,2,0,1,2,0,2,1,2,0
I18,1,2,0,1,2,1,2,1,2,0
216_8,1,2,0,1,2,1,2,1,2,0
I19,1,2,0,1,2,1,2,1,2,0
216_10,1,2,0,1,2,1,2,1,2,0
216_9,1,2,0,1,2,1,2,1,2,0
I20,1,2,0,1,2,0,2,1,2,0
216_12,1,2,0,1,2,0,2,1,2,0
216_14,1,2,0,1,2,0,2,1,2,0
Evolve tree: [&R] ((((216_14:0.24520356307674923,216_12:0.24520356307674923)I20:0.23748917721103455,((216_9:0.03647072670750793,216_10:0.03647072670750793)I19:0.1991883021867778,216_8:0.23565902889428575)I18:0.24703371139349806)I17:0.26278780532490087,(((216_3:0.05719637176967074,216_4:0.05719637176967074)I16:0.16426128719738833,(216_1:0.03236572398856582,216_2:0.03236572398856582)I15:0.18909193497849325)I14:0.23367401018909922,(216_7:0.1934655711594639,216_6:0.1934655711594639)I13:0.2616660979966944)I12:0.29034887645652635)I11:0.3553581736640363,((((216_19:0.016078030702131985,216_20:0.016078030702131985)I10:0.22434553659042472,216_18:0.2404235672925567)I9:0.22567899723488558,(216_17:0.2073936157031814,216_16:0.2073936157031814)I8:0.2587089488242609)I7:0.26660312142885983,(((216_21:0.02827399588619251,216_22:0.02827399588619251)I6:0.18848045598445762,(216_23:0.008012977027052892,216_24:0.008012977027052892)I5:0.20874147484359723)I4:0.24385378128125929,(216_28:0.19809322314712102,216_25:0.19809322314712102)I3:0.2625150100047884)I2:0.2720974528043926)I1:0.36813303332041897)I0:0.14010931539258806;
