19_1,426.0,227.0
72_3,423.0,224.0
118_6,415.0,207.0
170_14,401.0,185.0
216_25,387.0,193.0
216_28,388.0,151.0
166_11,404.0,208.0
214_22,379.0,195.0
216_24,371.0,188.0
216_23,384.0,203.0
209_17,403.0,212.0
216_22,406.0,196.0
216_21,402.0,225.0
117_4,419.0,251.0
168_8,411.0,276.0
216_17,400.0,276.0
216_16,416.0,282.0
161_7,436.0,246.0
216_18,455.0,274.0
212_17,439.0,239.0
216_20,443.0,231.0
216_19,440.0,255.0
70_1,407.0,232.0
119_1,393.0,254.0
171_3,384.0,238.0
216_7,384.0,240.0
216_6,369.0,242.0
165_1,385.0,271.0
208_1,381.0,287.0
216_2,384.0,279.0
216_1,394.0,303.0
202_2,384.0,265.0
216_4,377.0,263.0
216_3,397.0,260.0
114_2,402.0,227.0
162_3,420.0,244.0
216_8,418.0,259.0
207_7,421.0,233.0
216_10,419.0,216.0
216_9,421.0,242.0
160_4,394.0,213.0
216_12,384.0,224.0
216_14,378.0,156.0
