cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,2,0,0,2,0,0,0,0
I1,0,0,2,1,0,2,2,2,1,0
216_3,0,0,2,1,0,2,2,2,1,0
I2,2,0,2,1,0,2,2,2,1,0
216_5,2,0,2,1,1,2,2,2,1,0
I3,2,0,2,1,0,2,2,2,1,0
216_8,2,0,2,1,0,2,2,2,1,0
216_7,2,2,2,1,0,2,2,2,1,0
I4,0,0,2,0,0,2,0,0,0,0
I5,0,0,2,0,0,2,0,0,1,0
216_16,0,0,2,2,2,2,0,0,1,2
I6,2,0,2,2,0,2,2,2,1,2
216_14,2,0,2,2,0,2,2,2,1,2
216_13,2,0,2,2,1,2,2,2,1,2
I7,1,1,2,0,0,2,0,0,0,2
I8,1,1,2,0,0,2,2,0,1,2
216_12,1,1,2,0,0,2,2,0,1,2
216_11,1,1,2,1,0,2,2,0,1,2
I9,1,1,2,0,2,2,0,2,1,2
216_10,1,1,2,0,2,2,2,2,1,2
216_9,1,1,2,2,2,2,0,2,1,2
Evolve tree: [&R] ((((216_9:0.12581974319240852,216_10:0.12581974319240852)I9:0.33478848995950095,(216_11:0.10399169158414277,216_12:0.10399169158414277)I8:0.3566165415677667)I7:0.3106716442746899,((216_13:0.15697904064962592,216_14:0.15697904064962592)I6:0.3036291925022835,216_16:0.4606082331519095)I5:0.3106716442746899)I4:0.2772401576837395,(((216_7:0.139087268163632,216_8:0.139087268163632)I3:0.2569585438954395,216_5:0.3960458120590716)I2:0.31765208323081706,216_3:0.7136978952898887)I1:0.3348221398204503)I0:0.19242799955897014;
