cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,2
I1,1,0,0,0,0,0,0,0,0,2
216_3,1,2,0,0,2,1,2,1,0,2
I2,1,0,0,0,1,0,0,0,0,2
216_5,1,1,1,0,1,0,0,2,0,2
I3,1,2,2,2,1,0,2,0,0,2
216_8,1,2,2,2,1,0,2,0,0,2
216_7,1,2,2,2,1,0,2,0,2,2
I4,2,2,0,0,0,0,0,0,0,2
I5,2,2,0,0,0,2,0,0,0,2
216_16,2,2,0,1,0,2,2,0,1,2
I6,2,2,0,0,0,2,0,2,1,2
216_14,2,2,0,0,0,2,0,2,1,2
216_13,2,2,0,0,0,2,0,2,1,2
I7,2,2,0,2,0,1,0,0,0,2
I8,2,2,2,2,0,1,0,0,1,2
216_12,2,2,2,2,0,1,0,0,1,2
216_11,2,2,2,2,0,1,0,0,1,2
I9,2,2,2,2,0,1,0,1,0,2
216_10,2,2,2,2,0,1,0,1,0,2
216_9,2,2,2,2,0,1,0,1,0,2
Evolve tree: [&R] ((((216_9:0.1281308411214932,216_10:0.1281308411214932)I9:0.35271028037382823,(216_11:0.10560747663551223,216_12:0.10560747663551223)I8:0.3752336448598092)I7:0.3280373831775687,((216_13:0.16044859813083856,216_14:0.16044859813083856)I6:0.3203925233644829,216_16:0.48084112149532143)I5:0.3280373831775687)I4:0.2867289719626165,(((216_7:0.14186915887850238,216_8:0.14186915887850238)I3:0.2704485981308383,216_5:0.4123177570093407)I2:0.3361682242990637,216_3:0.7484859813084046)I1:0.3471214953271023)I0:0.19439252336448604;
