sigma: 22.470982031241125
216_6 227.0 174.0
216_5 203.0 186.0
216_8 232.0 156.0
216_2 191.0 229.0
216_1 197.0 242.0
216_4 222.0 188.0
216_3 236.0 202.0
216_9 247.0 152.0
216_11 259.0 149.0
216_15 220.0 95.0
216_14 207.0 117.0
216_20 207.0 154.0
216_19 211.0 174.0
216_18 192.0 109.0
216_17 212.0 116.0
216_16 215.0 131.0
215_16 192.042128470016 143.28862721371098
176_8 204.23809839111047 220.8330913699539
200_15 243.39100184432914 118.27978572748812
129_5 217.41697351901283 238.04529166449933
177_5 250.4433870811657 211.14697580975255
210_12 224.68826516960158 119.51917738579063
131_4 202.91839115805092 234.18157386714634
73_2 240.99364965190577 113.79644713395986
183_2 240.88864269910087 105.3213530990482
185_1 242.76399410460715 193.46094528477795
128_1 197.39260966919537 182.15071884002973
190_5 213.02088924944542 231.07123448861125
140_3 203.2921220653788 215.57425280495022
75_1 214.2134158031229 219.6338866766966
32_1 217.9490070549052 227.246044190316
