cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_1,0,2,1,0,2,0,1,0,1,1
216_3,1,0,1,2,2,1,1,0,1,2
216_2,1,0,1,2,2,0,1,0,0,0
216_5,0,1,1,0,0,2,1,1,2,1
216_4,0,1,1,0,2,0,1,1,2,1
216_7,2,0,1,0,0,0,1,1,2,1
216_6,2,0,1,0,0,0,1,1,2,1
216_18,2,1,0,0,0,2,0,0,2,2
216_17,2,1,0,0,0,2,0,0,2,2
216_20,2,1,0,2,0,1,1,0,2,2
216_19,2,1,0,2,0,1,1,0,2,2
216_16,2,0,1,0,0,0,2,2,2,2
216_15,2,0,0,2,0,1,0,2,2,2
216_14,2,0,0,0,0,1,0,2,2,2
216_9,2,2,1,1,0,2,0,0,1,2
216_8,2,2,1,1,0,2,0,0,0,2
216_11,2,0,1,1,2,2,2,2,1,2
216_10,2,2,1,1,2,2,2,2,1,2
216_13,2,0,1,1,2,2,0,2,1,2
216_12,2,0,1,1,2,2,1,2,1,2
