cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_1,2,0,0,1,2,0,0,2,0,1
216_3,2,2,0,0,2,0,0,2,1,0
216_2,2,2,0,1,2,0,2,2,1,0
216_5,2,2,1,1,0,1,2,2,1,0
216_4,2,2,1,1,1,1,2,2,1,0
216_7,2,2,0,0,0,1,0,0,1,0
216_6,2,2,1,0,2,1,0,0,1,0
216_18,0,2,2,2,1,2,0,2,2,1
216_17,0,2,2,2,1,2,0,2,2,1
216_20,0,2,2,2,1,2,1,2,2,1
216_19,0,2,2,2,1,2,1,2,2,1
216_16,2,2,2,2,1,2,0,2,2,1
216_15,2,2,2,2,1,2,0,2,2,1
216_14,2,2,2,2,1,2,0,2,2,1
216_9,0,2,1,2,1,2,0,2,2,0
216_8,0,0,1,2,1,2,0,2,2,0
216_11,0,1,1,2,1,0,0,2,2,1
216_10,0,1,1,2,1,2,0,2,2,1
216_13,0,2,2,2,1,0,0,2,2,1
216_12,0,2,2,2,1,0,0,2,2,1
