pos_1,pos_2,progenitor,descendants_1,descendants_2
179,188,1,1,
204,190,2,2,
184,209,3,3,
157,164,4,4,
152,177,5,5,
171,114,6,6,
166,84,7,7,
229,174,8,8,
186,178,9,9,
198,179,10,10,
210,170,10,11,
167,154,11,12,
218,135,12,13,14
238,123,13,15,
264,135,14,16,
263,115,15,17,
223,164,16,18,
207,150,17,19,
193,74,18,20,
249,69,19,21,
