pos_1,pos_2,progenitor,descendants_1,descendants_2
177,194,1,1,
205,191,2,2,
187,209,3,3,
157,162,4,4,
150,172,5,5,
166,110,6,6,
165,87,7,7,
227,174,8,8,
185,187,9,9,
198,177,10,10,
168,155,11,11,
215,133,12,12,
237,117,13,13,
263,123,14,14,15
219,164,15,16,
207,154,16,17,
187,80,17,18,
249,71,18,19,
