pos_1,pos_2,progenitor,descendants_1,descendants_2
179,207,1,1,
164,190,2,2,
205,196,3,3,
203,179,3,4,
191,216,4,5,6
157,166,5,7,
151,193,6,8,
145,179,7,9,
166,108,8,10,
174,87,9,11,
226,179,10,12,
245,166,11,13,
178,173,12,14,15
190,177,13,16,
211,167,14,17,
168,154,15,18,
163,131,16,19,
224,148,17,20,
208,125,18,21,
236,124,19,22,
269,133,20,23,
255,104,21,24,
225,167,22,25,
210,150,23,26,
177,73,24,27,
197,70,25,28,
251,68,26,29,
