pos_1,pos_2,progenitor,descendants_1,descendants_2
185,212,1,1,
164,191,2,2,
203,203,3,3,
202,178,4,4,
201,230,5,5,
185,201,6,6,
158,162,7,7,8
155,199,8,9,
138,168,9,10,
165,109,10,11,
173,94,11,12,
225,181,12,13,
249,167,13,14,
178,187,14,15,
178,162,15,16,
193,183,16,17,
209,167,17,18,
175,149,18,19,
167,131,19,20,
222,152,20,21,
205,124,21,22,
222,131,22,23,
252,119,23,24,
266,134,24,25,
256,102,25,26,
226,166,26,27,
207,154,27,28,
160,67,28,29,
202,69,29,30,
257,71,30,31,
255,58,31,32,
