pos_1,pos_2,progenitor,descendants_1,descendants_2
177,197,1,1,2
203,191,2,3,
189,209,3,4,
157,166,4,5,
156,184,5,6,7
168,110,6,8,
174,87,7,9,
238,171,8,10,11
176,177,9,12,
194,179,10,13,
211,167,11,14,
172,153,12,15,
162,133,13,16,
224,147,14,17,
210,127,15,18,
236,125,16,19,
269,133,17,20,
261,111,18,21,
224,168,19,22,
210,150,20,23,
190,73,21,24,25
251,68,22,26,
