pos_1,pos_2,progenitor,descendants
179,209,1,1
166,195,2,2
203,201,3,3
203,177,4,4
200,222,5,5
189,204,6,6
158,166,7,7
151,195,8,8
142,175,9,9
171,112,10,10
177,94,11,11
226,179,12,12
247,166,13,13
180,186,14,14
180,160,15,15
193,181,16,16
210,167,17,17
169,153,18,18
164,130,19,19
223,150,20,20
208,121,21,21
229,130,22,22
245,122,22,23
269,134,23,24
255,104,24,25
227,165,25,26
208,149,26,27
170,71,27,28
197,64,28,29
253,69,29,30
248,57,30,31
