pos_1,pos_2,progenitor,descendants
177,197,1,1
203,191,2,2
189,209,3,3
157,166,4,4
154,181,5,5
168,111,6,6
174,90,7,7
238,171,8,8
178,179,9,9
195,179,10,10
211,167,11,11
172,153,12,12
161,134,13,13
220,146,14,14
210,127,15,15
236,125,16,16
269,133,17,17
261,112,18,18
224,169,19,19
210,150,20,20
190,71,21,21
249,69,22,22
