pos_1,pos_2,progenitor,descendants
178,192,1,1
203,191,2,2
189,209,3,3
157,166,4,4
154,180,5,5
168,112,6,6
174,92,7,7
238,171,8,8
180,177,9,9
195,179,10,10
212,167,11,11
172,153,12,12
161,135,13,13
220,146,14,14
210,127,15,15
236,125,16,16
268,136,17,17
261,112,18,18
224,169,19,19
207,150,20,20
189,78,21,21
249,69,22,22
