pos_1,pos_2,progenitor,descendants
176,201,1,1
151,186,2,2
207,202,3,3
200,176,4,4
203,222,5,5
182,196,6,6
157,173,7,7
146,146,8,8
135,191,9,9
146,164,10,10
149,102,11,11
168,88,12,12
228,185,13,13
249,162,14,14
166,191,15,15
174,161,16,16
192,186,17,17
212,173,18,18
177,147,19,19
155,130,20,20
225,158,21,21
205,123,22,22
225,128,23,23
250,122,24,24
263,143,25,25
256,102,26,26
228,171,27,27
204,156,28,28
161,67,29,29
203,60,30,30
251,72,31,31
253,61,32,32
