cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,0,0,0,0,2,2,1
I2,0,0,0,0,0,0,2,2,2,1
216_24,0,0,0,1,0,1,2,2,2,1
216_23,0,2,0,0,0,0,2,2,2,1
I3,2,1,0,2,0,0,0,2,2,1
I4,2,1,0,2,0,0,0,2,2,1
216_30,2,1,0,2,0,0,0,2,2,1
216_29,2,1,1,2,2,0,1,2,2,1
I5,2,1,0,2,0,1,0,2,2,1
216_28,2,1,0,2,0,1,0,2,2,1
216_27,2,1,0,2,1,1,0,2,2,1
I6,0,1,1,0,0,0,0,0,0,0
I7,2,1,1,0,2,0,0,0,0,0
216_15,2,1,1,0,2,0,0,0,0,0
I8,2,1,1,2,2,0,0,0,1,0
216_14,2,1,1,2,2,0,0,0,1,0
216_13,2,1,1,2,2,0,0,0,1,0
I9,2,1,1,0,1,0,0,0,1,0
I10,2,1,1,0,1,0,0,2,1,0
I11,2,1,1,0,1,0,0,2,1,0
216_2,2,1,1,0,1,0,0,2,1,0
216_1,2,1,1,0,1,0,0,2,1,0
I12,2,1,1,0,1,0,0,2,1,0
216_4,2,1,1,0,1,0,0,2,1,0
216_3,2,1,1,0,1,0,0,2,1,0
I13,2,1,1,0,1,2,0,0,1,0
216_7,2,1,1,0,1,2,0,0,1,0
I14,2,1,1,0,1,2,0,0,1,0
216_6,2,1,1,0,1,2,0,0,1,1
216_5,2,1,1,0,1,2,0,0,1,0
Evolve tree: [&R] (((((216_5:0.09966834189189493,216_6:0.09966834189189493)I14:0.1843377053777399,216_7:0.2840060472696348)I13:0.249435519466862,((216_3:0.04058904710928343,216_4:0.04058904710928343)I12:0.19983452018327327,(216_1:0.03236572398856582,216_2:0.03236572398856582)I11:0.20805784330399088)I10:0.2930179994439403)I9:0.38586732918789557,((216_13:0.012038973181965588,216_14:0.012038973181965588)I8:0.19535464252121582,216_15:0.2073936157031814)I7:0.7119152802212113)I6:0.32163913874491645,(((216_27:0.09966834189189493,216_28:0.09966834189189493)I5:0.1696688217704683,(216_29:0.09966834189189493,216_30:0.09966834189189493)I4:0.1696688217704683)I3:0.2813521024436615,(216_23:0.13465042760322857,216_24:0.13465042760322857)I2:0.4160388385027962)I1:0.6902587685632843)I0:0;
