cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,0,0,2,1,0,1,0,1,1
I2,1,2,0,2,1,0,1,0,1,1
216_24,1,2,0,2,1,0,1,0,1,1
216_23,1,2,2,2,1,0,1,0,1,1
I3,0,0,2,2,1,2,1,0,1,1
I4,0,0,2,2,1,2,1,0,1,1
216_30,0,0,2,2,1,2,1,0,1,1
216_29,2,0,2,2,1,2,1,0,1,1
I5,0,0,2,2,1,2,1,0,1,1
216_28,0,0,2,2,1,2,1,0,1,1
216_27,0,0,2,2,1,2,1,0,1,1
I6,0,2,0,2,0,0,2,0,0,0
I7,1,2,0,2,2,0,2,0,0,1
216_15,1,2,0,2,2,0,2,0,0,1
I8,1,2,0,2,2,0,2,0,0,1
216_14,1,2,0,2,2,0,2,0,0,1
216_13,1,2,0,2,2,0,2,0,0,1
I9,0,2,1,2,0,0,2,2,2,0
I10,0,2,1,2,1,0,2,2,2,0
I11,0,2,1,2,1,0,2,2,2,0
216_2,0,2,1,2,1,1,2,2,2,0
216_1,0,2,1,2,1,0,2,2,2,0
I12,0,2,1,2,1,0,2,2,2,0
216_4,0,2,1,2,1,0,2,2,2,0
216_3,0,2,1,2,1,0,2,2,2,0
I13,0,2,1,2,0,0,2,2,2,0
216_7,0,2,1,2,0,0,2,2,2,0
I14,0,2,1,2,0,0,2,2,2,0
216_6,0,2,1,2,0,0,2,2,2,2
216_5,0,2,1,2,0,1,2,2,2,0
Evolve tree: [&R] (((((216_5:0.10115887850467117,216_6:0.10115887850467117)I14:0.19252336448597895,216_7:0.29368224299065016)I13:0.2644299065420541,((216_3:0.04084112149532636,216_4:0.04084112149532636)I12:0.20691588785046441,(216_1:0.03252336448598071,216_2:0.03252336448598071)I11:0.21523364485981006)I10:0.31035514018691346)I9:0.4047663551401857,((216_13:0.012056074766354914,216_14:0.012056074766354914)I8:0.20102803738317457,216_15:0.2130841121495295)I7:0.7497943925233604)I6:0.3271214953271028,(((216_27:0.10115887850467117,216_28:0.10115887850467117)I5:0.17704672897196044,(216_29:0.10115887850467117,216_30:0.10115887850467117)I4:0.17704672897196044)I3:0.29818691588784824,(216_23:0.13727102803738095,216_24:0.13727102803738095)I2:0.43912149532709893)I1:0.7136074766355127)I0:0;
