cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,2,1,0,1,0,0,1,0,2,1
I2,2,1,0,1,0,0,1,1,2,1
216_4,2,1,0,1,0,0,1,1,2,1
216_3,2,1,0,1,0,0,1,1,2,1
I3,2,1,0,1,0,1,1,0,2,1
216_2,2,1,0,1,0,1,1,0,2,1
216_1,2,1,0,1,0,1,1,0,2,1
I4,0,1,2,0,2,0,0,1,1,2
I5,2,1,2,2,2,0,0,1,1,2
I6,2,1,2,2,2,0,0,1,1,2
I7,2,1,2,2,2,0,1,1,1,2
216_30,2,1,2,2,2,2,1,1,1,2
216_29,2,1,2,2,2,0,1,1,1,2
I8,2,1,2,2,2,0,0,1,1,2
I9,2,1,2,2,2,0,0,1,1,2
216_28,2,1,2,2,2,0,0,1,1,2
216_27,2,1,2,2,2,0,0,1,1,2
I10,2,1,2,2,2,0,0,1,1,2
216_26,2,1,2,2,2,0,0,1,1,2
216_25,2,1,2,2,2,0,0,1,1,2
I11,2,1,2,2,2,1,0,1,1,2
I12,2,1,2,2,2,1,0,1,1,2
216_24,2,1,2,2,2,1,0,1,1,2
216_23,2,1,2,2,2,1,2,1,1,2
I13,2,1,2,2,2,1,1,1,1,2
216_22,2,1,2,2,2,1,1,1,1,2
216_21,2,1,2,2,2,1,1,1,1,2
I14,0,1,2,0,2,0,1,1,1,2
I15,0,1,2,0,2,0,1,1,1,2
I16,2,1,2,0,2,2,1,1,1,2
I17,2,1,2,0,2,2,1,1,1,2
216_16,2,1,2,0,2,2,1,1,1,2
216_15,2,1,2,0,2,2,1,1,1,2
I18,2,1,2,0,2,2,1,1,1,2
216_14,2,1,2,0,2,2,1,1,1,2
216_13,2,1,2,0,2,2,1,1,1,2
I19,2,1,2,0,2,0,1,1,1,2
216_17,2,1,2,0,2,1,1,1,1,2
I20,2,1,2,0,2,0,1,1,1,2
216_20,2,1,2,0,2,0,1,1,1,2
216_19,2,1,2,0,2,0,1,1,1,2
I21,2,1,2,0,2,1,1,1,1,2
I22,2,1,2,0,2,1,1,1,1,2
I23,2,1,2,0,2,1,1,1,1,2
216_8,2,1,2,0,2,1,1,1,1,2
216_7,2,1,2,0,2,1,1,1,1,2
I24,2,1,2,0,2,1,1,1,1,2
216_6,2,1,2,0,2,1,1,1,1,2
216_5,2,1,2,0,2,1,1,1,1,2
I25,2,1,2,0,2,1,1,1,1,2
216_9,2,1,2,2,2,1,1,1,1,2
216_12,2,1,2,1,2,1,1,1,1,2
Evolve tree: [&R] (((((216_12:0.23565902889428575,216_9:0.23565902889428575)I25:0.19235432652620688,((216_5:0.04886581392543627,216_6:0.04886581392543627)I24:0.1725918450416228,(216_7:0.044720728399874905,216_8:0.044720728399874905)I23:0.17673693056718418)I22:0.20655569645343352)I21:0.22364276308355013,(((216_19:0.02827399588619251,216_20:0.02827399588619251)I20:0.1744618925398438,216_17:0.2027358884260363)I19:0.1985947979372969,((216_13:0.044720728399874905,216_14:0.044720728399874905)I18:0.15337249474724612,(216_15:0.012038973181965588,216_16:0.012038973181965588)I17:0.18605424996515543)I16:0.20323746321621217)I15:0.25032543214070957)I14:0.2816403785651029,(((216_21:0.17055081684304865,216_22:0.17055081684304865)I13:0.22549499521602281,(216_23:0.15248434229088492,216_24:0.15248434229088492)I12:0.24356146976818652)I11:0.2495159383701564,(((216_25:0.02827399588619251,216_26:0.02827399588619251)I10:0.16057888802740758,(216_27:0.012038973181965588,216_28:0.012038973181965588)I9:0.1768139107316345)I8:0.19667439440588086,(216_29:0.1614883209639153,216_30:0.1614883209639153)I7:0.22403895735556564)I6:0.26003447210974695)I5:0.2877347466399177)I4:0.3076515376001633,((216_1:0.03647072670750793,216_2:0.03647072670750793)I3:0.1944391711888655,(216_3:0.012038973181965588,216_4:0.012038973181965588)I2:0.21887092471440786)I1:1.0100381367729356)I0:0;
