cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,1,1,0,2,0,1,0,1,1,0
I2,1,1,0,2,0,1,0,1,1,0
216_12,1,1,0,2,0,1,0,1,1,0
216_11,1,1,0,2,0,1,0,1,1,0
I3,1,1,0,2,0,1,0,1,1,0
216_10,1,1,0,2,0,1,0,1,1,0
216_9,1,1,0,2,0,1,0,1,1,0
I4,0,0,2,1,0,0,0,2,0,0
I5,0,0,2,1,0,0,0,2,0,0
I6,0,0,2,1,0,1,0,2,0,2
216_6,0,0,2,1,0,1,0,2,0,2
216_5,1,0,2,1,0,1,0,2,0,2
I7,2,0,2,1,1,0,0,2,2,2
216_8,2,0,2,1,1,1,0,2,2,2
216_7,2,2,2,1,1,2,0,2,2,2
I8,0,1,2,1,1,0,0,2,2,0
I9,1,1,2,1,1,1,0,2,2,1
216_4,1,1,2,1,1,1,0,2,2,1
216_3,1,1,2,1,1,1,1,2,2,1
I10,0,1,2,1,1,2,0,2,2,0
216_2,2,1,2,1,1,2,0,2,2,0
216_1,0,1,2,1,1,2,1,2,2,0
Evolve tree: [&R] ((((216_1:44,216_2:44)I10:51,(216_3:43,216_4:43)I9:52)I8:44,((216_7:34,216_8:34)I7:57,(216_5:33,216_6:33)I6:58)I5:48)I4:47,((216_9:13,216_10:13)I3:43,(216_11:10,216_12:10)I2:46)I1:130)I0:29;
