cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
I0,0,0,0,0,0,0,0,0,0,0
I1,2,0,1,0,0,2,1,1,0,0
I2,2,0,1,1,1,2,1,1,1,0
216_8,2,0,1,1,1,2,1,1,1,0
216_7,2,0,1,1,1,2,1,1,1,0
I3,2,0,1,0,0,2,1,1,1,2
I4,2,0,1,0,0,2,1,1,1,2
216_2,2,0,1,0,0,2,1,1,1,2
216_1,2,0,1,0,1,2,1,1,1,2
I5,2,0,1,0,0,2,1,1,1,2
216_4,2,0,1,0,0,2,1,1,1,2
216_3,2,0,1,0,0,2,1,1,1,2
I6,0,0,1,0,0,1,0,0,0,2
I7,0,1,1,0,1,1,0,0,0,2
I8,0,1,1,0,1,1,0,0,2,2
I9,0,1,1,0,1,1,2,0,2,2
216_16,1,1,1,0,1,1,2,1,2,2
216_15,0,1,1,0,1,1,2,1,2,2
I10,0,1,1,0,1,1,0,0,2,2
216_18,0,1,1,0,1,1,0,0,2,2
216_17,0,1,1,1,1,1,0,0,2,2
I11,2,1,1,0,1,1,0,2,0,2
I12,2,1,1,1,1,1,0,2,2,2
216_22,2,1,1,1,1,1,0,2,2,2
216_21,2,1,1,1,1,1,0,2,2,2
I13,2,1,1,0,1,1,0,2,0,2
216_20,2,1,1,0,1,1,0,2,0,2
216_19,2,1,1,0,1,1,0,2,1,2
I14,0,2,1,0,0,1,0,0,1,2
I15,0,2,1,2,0,1,0,1,1,2
216_10,0,2,1,2,0,1,0,1,1,2
216_9,0,2,1,2,0,1,0,1,1,2
I16,2,2,1,1,0,1,0,2,1,2
I17,2,2,1,1,0,1,0,2,1,2
216_12,2,2,1,1,0,1,0,2,1,2
216_11,2,2,1,1,2,1,0,2,1,2
I18,2,2,1,1,0,1,0,2,1,2
216_14,2,2,1,1,0,1,0,2,1,2
216_13,2,2,1,1,0,1,0,2,1,2
Evolve tree: [&R] (((((216_13:29,216_14:29)I18:48,(216_11:26,216_12:26)I17:51)I16:48,(216_9:13,216_10:13)I15:112)I14:47,(((216_19:30,216_20:30)I13:50,(216_21:28,216_22:28)I12:52)I11:45,((216_17:34,216_18:34)I10:44,(216_15:33,216_16:33)I9:45)I8:47)I7:47)I6:43,(((216_3:21,216_4:21)I5:42,(216_1:20,216_2:20)I4:43)I3:47,(216_7:18,216_8:18)I2:92)I1:105)I0;
