cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,1,0,1,0,0,0,1,0
I1,0,0,1,2,1,2,0,2,1,2
I2,1,1,1,2,1,2,0,2,1,2
216_4,1,1,1,2,1,2,0,2,1,2
216_3,1,1,1,2,1,2,0,2,1,2
I3,1,0,1,2,1,2,1,2,1,2
216_2,1,0,1,2,1,2,1,2,1,2
216_1,1,0,1,2,1,2,1,2,1,2
I4,0,1,1,0,1,0,0,0,1,0
I5,2,1,1,0,1,0,0,1,1,0
I6,2,1,1,0,1,0,0,1,1,0
216_8,2,1,1,0,1,0,0,1,1,0
216_7,2,1,1,0,1,0,0,1,1,0
I7,2,1,1,0,1,0,2,1,1,0
216_10,2,1,1,0,1,0,2,1,1,0
216_9,2,1,1,0,1,0,2,1,1,0
I8,2,1,1,0,1,0,0,0,1,2
216_6,2,1,1,0,1,1,1,1,1,2
216_5,2,1,1,1,1,0,0,1,1,2
Evolve tree: [&R] (((216_5:0.366,216_6:0.366)I8:0.378,((216_9:0.03,216_10:0.03)I7:0.276,(216_7:0.024,216_8:0.024)I6:0.28200000000000003)I5:0.438)I4:0.33,((216_1:0.084,216_2:0.084)I3:0.33,(216_3:0.018000000000000002,216_4:0.018000000000000002)I2:0.396)I1:0.66)I0:0.216;
