sigma: 22.470982031241125
216_9 292.0 335.0
216_8 314.0 344.0
216_7 248.0 349.0
216_6 233.0 354.0
216_5 255.0 342.0
216_4 255.0 358.0
216_11 199.0 288.0
216_10 210.0 278.0
216_13 186.0 282.0
216_12 199.0 303.0
216_15 205.0 253.0
216_14 221.0 268.0
202_10 306.528834642543 317.63006279885315
209_10 253.95601229940013 306.5896151907644
162_8 216.33403506370593 338.4454630934116
202_11 215.61027613187787 277.6346744236227
108_4 259.904420529942 343.49763210549673
199_4 233.42830365246846 341.5327089384065
202_6 235.355487404994 276.17873696728793
156_5 304.83209367791454 254.59584464798206
162_7 243.95595128322793 325.4587118912365
111_4 258.5492198904569 350.94493634539424
50_2 232.3431861165044 320.41586141298194
