cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
216_14,1,1,1,2,2,1,1,1,2,0
216_16,1,1,1,2,2,1,1,1,0,0
216_15,1,1,1,2,2,1,1,1,0,0
216_10,1,2,0,1,2,1,1,1,0,1
216_9,1,2,0,1,2,1,1,1,0,1
216_12,1,0,0,1,2,1,1,1,0,1
216_11,1,0,0,1,2,1,1,1,0,1
216_8,1,1,2,0,2,1,2,1,0,0
216_7,1,1,2,0,2,1,2,1,0,0
216_6,1,1,2,2,2,1,2,1,2,2
216_5,1,1,2,2,2,1,2,1,0,2
216_4,1,1,2,0,2,1,0,1,0,0
216_3,1,1,2,0,2,1,0,1,0,0
216_2,1,1,2,0,2,1,0,1,1,0
216_1,1,1,2,0,2,1,0,1,1,0
216_17,2,0,2,0,1,2,2,0,1,0
216_19,2,0,2,0,1,2,2,0,1,2
216_18,2,0,2,0,1,2,2,0,1,2
216_21,2,0,2,0,1,2,2,0,1,2
216_20,2,0,2,0,1,2,2,0,1,2
216_30,0,2,2,2,1,2,2,1,0,0
216_29,0,2,2,2,1,2,2,1,0,0
216_28,0,2,2,2,1,2,2,1,0,0
216_27,0,2,2,2,1,2,2,1,0,0
216_26,0,0,2,2,1,2,2,1,2,0
216_25,0,0,2,2,1,2,2,1,2,2
216_24,0,0,2,2,1,2,2,1,2,0
216_23,0,0,2,2,1,2,2,1,0,0
216_22,0,0,2,2,1,2,2,1,0,0
