cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,1,0,0,0,2,1,0,1,0,0
I2,1,0,0,0,2,1,1,1,0,0
I3,1,1,1,2,2,1,1,1,0,0
216_14,1,1,1,2,2,1,1,1,2,0
I4,1,1,1,2,2,1,1,1,0,0
216_16,1,1,1,2,2,1,1,1,0,0
216_15,1,1,1,2,2,1,1,1,0,0
I5,1,0,0,1,2,1,1,1,0,0
I6,1,2,0,1,2,1,1,1,0,1
216_10,1,2,0,1,2,1,1,1,0,1
216_9,1,2,0,1,2,1,1,1,0,1
I7,1,0,0,1,2,1,1,1,0,1
216_12,1,0,0,1,2,1,1,1,0,1
216_11,1,0,0,1,2,1,1,1,0,1
I8,1,1,2,0,2,1,0,1,0,0
I9,1,1,2,0,2,1,2,1,0,0
I10,1,1,2,0,2,1,2,1,0,0
216_8,1,1,2,0,2,1,2,1,0,0
216_7,1,1,2,0,2,1,2,1,0,0
I11,1,1,2,2,2,1,2,1,0,2
216_6,1,1,2,2,2,1,2,1,2,2
216_5,1,1,2,2,2,1,2,1,0,2
I12,1,1,2,0,2,1,0,1,0,0
I13,1,1,2,0,2,1,0,1,0,0
216_4,1,1,2,0,2,1,0,1,0,0
216_3,1,1,2,0,2,1,0,1,0,0
I14,1,1,2,0,2,1,0,1,1,0
216_2,1,1,2,0,2,1,0,1,1,0
216_1,1,1,2,0,2,1,0,1,1,0
I15,0,0,0,0,1,2,2,0,0,0
I16,2,0,2,0,1,2,2,0,1,0
216_17,2,0,2,0,1,2,2,0,1,0
I17,2,0,2,0,1,2,2,0,1,2
I18,2,0,2,0,1,2,2,0,1,2
216_19,2,0,2,0,1,2,2,0,1,2
216_18,2,0,2,0,1,2,2,0,1,2
I19,2,0,2,0,1,2,2,0,1,2
216_21,2,0,2,0,1,2,2,0,1,2
216_20,2,0,2,0,1,2,2,0,1,2
I20,0,0,2,2,1,2,2,1,0,0
I21,0,2,2,2,1,2,2,1,0,0
I22,0,2,2,2,1,2,2,1,0,0
216_30,0,2,2,2,1,2,2,1,0,0
216_29,0,2,2,2,1,2,2,1,0,0
I23,0,2,2,2,1,2,2,1,0,0
216_28,0,2,2,2,1,2,2,1,0,0
216_27,0,2,2,2,1,2,2,1,0,0
I24,0,0,2,2,1,2,2,1,0,0
I25,0,0,2,2,1,2,2,1,2,0
216_26,0,0,2,2,1,2,2,1,2,0
216_25,0,0,2,2,1,2,2,1,2,2
I26,0,0,2,2,1,2,2,1,0,0
216_24,0,0,2,2,1,2,2,1,2,0
I27,0,0,2,2,1,2,2,1,0,0
216_23,0,0,2,2,1,2,2,1,0,0
216_22,0,0,2,2,1,2,2,1,0,0
Evolve tree: [&R] ((((((216_22:0.008018691588784894,216_23:0.008018691588784894)I27:0.19048598130840835,216_24:0.19850467289719326)I26:0.20822429906541853,(216_25:0.17457943925233374,216_26:0.17457943925233374)I25:0.23214953271027805)I24:0.28287850467289566,((216_27:0.1888785046728943,216_28:0.1888785046728943)I23:0.2178504672897175,(216_29:0.16044859813083856,216_30:0.16044859813083856)I22:0.2462803738317732)I21:0.28287850467289566)I20:0.28771962616822366,(((216_20:0.16985046728971695,216_21:0.16985046728971695)I19:0.22022429906541827,(216_18:0.13727102803738095,216_19:0.13727102803738095)I18:0.2528037383177543)I17:0.25478504672897045,216_17:0.6448598130841059)I16:0.33246728971962536)I15:0.3126728971962617,((((216_1:0.0879252336448583,216_2:0.0879252336448583)I14:0.231925233644857,(216_3:0.05770093457943823,216_4:0.05770093457943823)I13:0.2621495327102771)I12:0.29985046728971765,((216_5:0.09672897196261515,216_6:0.09672897196261515)I11:0.19177570093457708,(216_7:0.06624299065420444,216_8:0.06624299065420444)I10:0.2222616822429878)I9:0.3311962616822407)I8:0.2931962616822421,(((216_11:0.061962616822428804,216_12:0.061962616822428804)I7:0.23691588785046427,(216_9:0.04084112149532636,216_10:0.04084112149532636)I6:0.25803738317756675)I5:0.26530841121495136,((216_15:0.09672897196261515,216_16:0.09672897196261515)I4:0.2021495327102779,216_14:0.2988785046728931)I3:0.26530841121495136)I2:0.34871028037383067)I1:0.3771028037383176)I0:0;
