sigma: 22.470982031241125
216_4 472.0 337.0
216_3 447.0 314.0
216_2 339.0 334.0
216_1 394.0 338.0
216_10 326.0 317.0
216_9 365.0 300.0
216_6 362.0 383.0
216_5 398.0 394.0
216_8 354.0 341.0
216_7 373.0 359.0
197_6 370.38140807417204 362.90219428433386
199_5 370.949882805706 364.22899027311104
150_3 370.62692908165855 363.3627398594856
204_10 351.30972648799593 317.5482240575721
105_2 366.35501581141426 340.9409912758978
179_1 374.078749766384 335.55206409576596
193_3 452.66141661779733 326.4490659545502
112_1 396.2645478339173 334.20477321158774
59_1 388.6635831926738 335.9085665057662
