cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_4,1,1,1,1,0,1,2,1,0,0
216_3,1,1,1,1,0,1,2,1,0,0
216_2,0,1,1,2,1,1,2,1,0,0
216_1,0,1,1,2,1,1,2,1,0,0
216_30,1,2,1,1,2,1,1,0,0,1
216_29,1,2,1,1,2,1,1,0,0,1
216_28,0,2,1,1,2,1,1,0,0,1
216_27,0,2,1,1,2,1,1,0,0,1
216_26,0,2,1,1,2,1,1,0,0,1
216_25,0,2,1,1,2,1,1,0,0,1
216_24,0,2,1,0,0,1,1,2,2,1
216_23,0,2,1,2,0,1,1,2,2,1
216_22,0,0,1,0,0,1,1,0,2,2
216_21,0,0,1,0,0,1,1,0,2,2
216_16,2,0,2,0,2,1,1,1,2,2
216_15,2,0,2,0,2,1,1,1,2,2
216_14,2,0,2,0,2,1,1,1,0,2
216_13,2,0,2,0,2,1,1,1,0,2
216_17,2,0,0,0,2,1,1,1,0,2
216_20,2,0,2,0,2,1,1,1,1,2
216_19,2,0,2,0,2,1,1,1,1,2
216_8,2,0,0,0,1,1,1,1,0,2
216_7,2,0,0,0,1,1,1,1,0,2
216_6,2,0,1,0,1,1,1,1,2,2
216_5,2,0,1,0,1,1,1,1,2,2
216_9,2,0,2,0,1,1,1,1,0,0
216_12,2,0,0,0,1,1,1,1,0,0
