sigma: 22.470982031241125
216_15 215.0 201.0
216_14 256.0 213.0
216_25 345.0 122.0
216_23 411.0 155.0
216_22 398.0 193.0
216_27 350.0 158.0
216_26 377.0 161.0
216_31 336.0 137.0
216_30 321.0 144.0
216_29 300.0 158.0
216_28 316.0 162.0
216_1 275.0 319.0
216_3 235.0 250.0
216_4 259.0 260.0
216_5 269.0 251.0
216_10 252.0 203.0
216_13 251.0 185.0
216_12 234.0 203.0
216_9 230.0 226.0
216_8 207.0 229.0
216_7 240.0 228.0
216_6 257.0 234.0
213_27 341.23911425056843 167.1675599090723
215_30 304.4510669990079 243.38115465450284
175_17 262.04551945704924 180.36799980641354
179_18 355.3449038160273 211.01968464295567
127_8 322.09879248578255 256.51843771642757
183_18 313.08456832729723 149.80736387236036
130_8 220.60763691643962 140.14960930891445
79_4 348.4837771808961 154.29777365074975
180_11 314.87185426297583 305.01068736964976
34_3 330.7237321499051 191.7871215891323
211_5 212.94239987832523 224.79689015561934
212_7 255.71243453815129 284.6829453653081
168_3 255.2837689414149 253.20397693664685
211_8 338.7309867213682 167.11254568876674
171_6 405.30491717469596 274.8719709907543
128_2 373.0573354183226 163.1066298794676
212_4 356.38169875561954 170.19278032982166
170_2 359.53126480183056 317.6305558240185
130_1 390.8600395352495 300.07493688759195
80_1 353.6475104790097 163.0337118944828
virtual 328.8580091019144 219.2375901128458
