cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_34,1,1,1,2,2,1,2,2,0,1
216_33,1,1,1,2,1,1,2,2,0,1
216_32,1,0,1,1,2,0,2,1,1,2
216_31,1,0,1,1,2,0,2,1,1,2
216_28,1,0,1,1,1,0,0,1,1,2
216_26,1,0,1,1,1,0,0,1,1,2
216_23,2,2,1,1,0,2,0,1,0,0
216_22,2,2,1,1,0,2,0,1,0,0
216_21,2,2,1,1,0,2,0,1,0,0
216_19,2,2,1,0,0,0,1,1,0,1
216_17,1,2,1,0,0,0,1,1,0,0
216_8,2,1,2,0,2,2,0,0,1,2
216_7,2,1,2,0,2,2,0,0,1,2
216_6,2,1,1,0,2,0,0,2,1,2
216_5,2,1,1,0,2,0,0,2,1,2
216_4,2,1,0,0,2,0,0,0,1,1
216_3,2,1,0,0,2,0,0,0,1,1
216_2,2,1,1,0,2,1,0,1,1,1
216_1,2,1,1,0,2,0,0,1,1,1
216_10,2,1,2,2,2,1,0,1,1,1
216_9,2,1,2,2,2,1,0,1,1,1
216_12,2,1,2,2,2,1,0,1,1,1
216_11,2,1,2,2,2,1,0,1,1,1
216_16,2,1,2,2,2,2,0,0,0,1
216_15,2,1,2,2,2,0,0,0,0,1
216_14,2,1,2,2,2,0,0,0,0,1
216_13,2,1,2,2,2,0,1,0,0,1
