sigma: 22.470982031241125
216_6 167.0 100.0
216_5 161.0 131.0
216_8 198.0 104.0
216_7 189.0 124.0
216_2 226.0 98.0
216_1 216.0 123.0
216_4 275.0 99.0
216_3 252.0 121.0
182_2 257.28545456703273 110.25513714556358
183_1 212.0165959737693 112.13750587601743
128_1 211.880816019745 112.16173796049272
169_4 193.52118044928466 113.93080620147448
171_3 193.05823607273405 113.5727558494774
128_2 193.62621705860636 113.53515403860375
78_1 211.31147778954093 112.20412184451833
