	0
10_1	9
112_3	111
116_5	115
155_5	154
160_6	159
161_8	160
194_5	193
196_5	195
198_9	197
202_15	201
204_13	203
206_11	205
207_16	206
216_10	215
216_11	215
216_13	215
216_14	215
216_15	215
216_16	215
216_17	215
216_18	215
216_2	215
216_4	215
216_5	215
216_6	215
216_7	215
216_8	215
216_9	215
67_2	66
