cell,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9
I0,0,0,0,0,0,0,0,0,0,0
I1,0,2,0,1,0,0,1,0,0,0
I2,2,2,2,1,0,1,1,2,2,1
216_16,2,2,2,1,0,1,1,2,2,1
216_15,2,2,2,1,0,1,1,2,2,1
I3,0,2,0,1,0,0,1,0,0,0
216_17,1,2,1,1,0,0,1,2,0,0
216_24,0,2,2,1,1,2,1,2,1,2
I4,0,0,0,2,0,0,0,0,0,2
I5,0,0,0,2,0,0,0,0,0,2
I6,1,0,0,2,0,0,0,0,0,2
I7,1,0,2,2,0,1,0,0,0,2
216_14,1,0,2,2,0,1,1,0,1,2
216_13,1,0,2,2,1,1,0,0,2,2
I8,1,2,0,2,0,0,0,0,0,2
216_12,1,2,0,2,0,0,0,0,1,2
216_11,1,2,0,2,0,2,0,0,0,2
I9,0,0,0,2,0,0,0,0,0,2
I10,0,0,0,2,0,0,2,0,0,2
216_8,2,0,0,2,0,2,2,0,0,2
216_7,0,0,0,2,0,0,2,0,1,2
I11,1,0,0,2,0,0,0,0,0,2
216_10,1,0,1,2,0,2,0,0,0,2
216_9,1,0,0,2,1,0,0,0,0,2
I12,0,0,0,2,0,0,0,0,0,2
I13,1,1,0,2,0,0,1,0,0,2
216_2,1,1,0,2,0,0,1,0,0,2
216_1,1,1,2,2,0,0,1,0,0,2
I14,0,1,2,2,0,0,0,0,0,2
I15,0,1,2,2,0,1,0,0,0,2
216_4,0,1,2,2,0,1,0,0,0,2
216_3,0,1,2,2,0,1,0,2,1,2
I16,0,1,2,2,0,0,0,0,2,2
216_6,0,1,2,2,0,1,2,0,2,2
216_5,0,1,2,2,0,0,1,0,2,2
Evolve tree: [&R] (((((216_5:0.21,216_6:0.21)I16:0.264,(216_3:0.20400000000000001,216_4:0.20400000000000001)I15:0.27)I14:0.3,(216_1:0.24,216_2:0.24)I13:0.534)I12:0.27,(((216_9:0.234,216_10:0.234)I11:0.264,(216_7:0.228,216_8:0.228)I10:0.27)I9:0.27,((216_11:0.216,216_12:0.216)I8:0.276,(216_13:0.216,216_14:0.216)I7:0.276)I6:0.276)I5:0.276)I4:0.246,((216_24:0.798,216_17:0.798)I3:0.246,(216_15:0.12,216_16:0.12)I2:0.924)I1:0.246)I0:0;
