cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
216_1,1,1,1,2,0,2,1,0,0,2
216_3,1,1,1,2,0,0,1,1,0,2
216_4,1,1,1,2,0,0,0,1,0,2
216_5,1,1,1,2,0,0,0,1,0,2
216_10,0,1,1,2,2,0,2,0,0,2
216_13,0,1,0,2,2,0,2,1,1,2
216_12,0,1,0,2,2,0,2,1,1,2
216_9,0,1,1,2,0,2,2,0,0,2
216_8,0,1,1,2,0,2,2,0,0,2
216_7,0,1,1,2,0,0,2,0,1,2
216_6,0,1,1,2,0,0,2,0,1,2
216_15,0,0,2,2,1,1,1,2,2,1
216_14,0,0,2,2,1,1,1,2,2,1
216_25,2,2,2,2,0,2,1,2,1,0
216_23,0,1,2,2,0,1,1,2,1,0
216_22,0,0,2,2,0,1,1,2,1,0
216_27,0,2,2,2,1,0,1,2,0,0
216_26,0,2,2,2,1,1,1,2,0,2
216_31,0,2,2,2,1,0,1,2,2,1
216_30,0,2,2,2,1,0,1,2,2,1
216_29,0,2,2,2,1,0,1,2,0,1
216_28,0,2,2,2,1,0,1,2,0,1
