sigma: 22.470982031241125
216_12 146.0 338.0
216_11 137.0 373.0
216_8 152.0 360.0
216_7 158.0 389.0
216_10 126.0 338.0
216_9 141.0 350.0
216_2 136.0 412.0
216_1 121.0 408.0
216_6 147.0 405.0
216_5 146.0 423.0
216_4 160.0 407.0
216_3 156.0 429.0
203_3 151.51671494756795 415.1923973998048
208_5 150.30311910358108 414.7702458704925
157_2 150.75192606479195 414.86116307878507
168_1 130.27031000283876 409.743465080228
73_1 141.83812173300564 408.06973256959895
194_6 134.84094919503946 346.5368531143781
198_5 151.43237413426166 370.9236501127562
140_3 143.62837065965616 363.0879484550316
197_8 142.31656647100252 358.5399744473442
76_3 143.57006889683814 363.19898257907556
26_1 142.78733281951037 383.55771228907724
