pos_1,pos_2,progenitor,descendants_1,descendants_2
272,192,1,1,
276,172,2,2,
287,136,3,3,
302,127,4,4,
320,125,5,5,
311,114,6,6,
268,215,7,7,
254,200,8,8,
231,190,9,9,
233,176,10,10,
245,176,11,11,
247,155,12,12,
271,160,13,13,
263,148,14,14,
222,175,15,15,
233,150,16,16,17
246,139,17,18,
241,131,18,19,
242,114,18,20,
