pos_1,pos_2,progenitor,descendants
276,201,1,1
272,178,2,2
285,135,3,3
301,130,4,4
315,121,5,5
314,104,5,6
272,217,6,7
254,204,7,8
227,196,8,9
234,182,9,10
245,178,10,11
248,153,11,12
269,162,12,13
260,149,13,14
212,183,14,15
226,182,15,16
229,147,16,17
234,138,17,18
245,146,18,19
245,135,18,20
240,127,19,21
243,106,20,22
