rateModel frame rate
constant 0 2.431832513138943e-12
constant 1 -0.0
constant 2 4.94351533179057e-10
constant 3 2.266519318236292e-11
constant 4 1.6050165541935621e-12
constant 5 -0.0
constant 6 2.6581101136075976e-12
constant 7 0.9942137630648686
constant 8 -0.0
constant 9 50.445183202838685
constant 10 9.187074594041205e-12
constant 11 26.58099292875952
constant 12 3.4206128271900127e-12
constant 13 -0.0
constant 14 24.33486174705213
constant 15 2.5403320696787913e-10
constant 16 20.02158153716979
constant 17 1.2802161962444544e-12
constant 18 2.1627018955529813e-12
constant 19 -0.0
constant 20 1.5341706068563616e-12
constant 21 -0.0
constant 22 3.2729918070453805
constant 23 3.966478268806949
constant 24 5.8018677988570635e-12
constant 25 41.45986562654012
constant 26 3.204696696012495e-11
constant 27 -0.0
constant 28 3.3978949338078076e-12
constant 29 2.7780545961613105e-12
constant 30 5.853819320816894
constant 31 11.77290710697506
constant 32 4.4994965283006154e-12
constant 33 2.460669291034143e-12
constant 34 29.742686541099822
constant 35 -0.0
constant 36 1.537029830598809e-11
constant 37 23.45797097980323
constant 38 2.4725791074653032e-12
constant 39 -0.0
constant 40 7.414625878120363e-13
constant 41 2.6300249910420764e-12
constant 42 -0.0
constant 43 27.56952600590855
constant 44 11.793293988127097
constant 45 9.517081674063718
constant 46 3.269583878693237e-12
constant 47 2.567298182464464e-12
constant 48 2.2148393328906107e-12
constant 49 1.7787887593096848e-12
constant 50 3.3420590400930737e-12
constant 51 8.882432502011161
constant 52 -0.0
constant 53 -0.0
constant 54 51.49386095459248
constant 55 -0.0
constant 56 8.030607180884359e-13
constant 57 7.259467624613094e-13
constant 58 4.130384494671135
constant 59 11.046249763454886
constant 60 1.8841896282319967e-12
constant 61 9.770916883604096e-13
constant 62 -0.0
constant 63 6.837152806363046
constant 64 2.8961376801788266
constant 65 2.935767137498444e-11
constant 66 32.33323854766937
constant 67 2.684506273971161e-11
constant 68 12.745435415247659
constant 69 8.392035838898739e-12
constant 70 6.655874224127316e-12
constant 71 1.902890930002073e-12
constant 72 2.004701769817071e-12
constant 73 30.301702453284737
constant 74 7.491252158806493e-12
constant 75 6.94981267723958e-13
constant 76 1.2684271788808472e-12
constant 77 2.7208416418169752e-11
constant 78 24.47684648057024
constant 79 22.479221918111886
constant 80 3.7201810543835926e-12
constant 81 2.781671199969056e-12
constant 82 4.964493049057113e-13
constant 83 8.904939471952426e-13
constant 84 0.24243418047128062
constant 85 5.7682397669965485e-12
constant 86 4.596992389196838e-12
constant 87 28.72114734458647
constant 88 1.4947818129194381
constant 89 0.9386575309130069
constant 90 9.014302829077924e-13
constant 91 9.237619381858482e-13
constant 92 27.217698548809928
constant 93 7.595031052327845e-12
constant 94 23.447271369512308
constant 95 1.369176254531391e-12
constant 96 2.5084046350326656e-12
constant 97 -0.0
constant 98 4.596274422914681
constant 99 -0.0
constant 100 -0.0
constant 101 9.028019004900677e-12
constant 102 21.48738666540351
constant 103 30.32172432720488
constant 104 2.371756721411785
constant 105 9.049142739097963
constant 106 0.7610217250388711
constant 107 1.3859259089601092e-12
constant 108 1.1988938865765302e-12
constant 109 -0.0
constant 110 2.0129658448247373e-12
constant 111 31.331987367095365
constant 112 -0.0
constant 113 6.019665670287214
constant 114 3.2694021143203246e-12
constant 115 2.5673036656836055
constant 116 7.7146960197792875
constant 117 9.025531692168405e-13
constant 118 8.800996754897374e-13
constant 119 55.31656662303147
constant 120 7.278223679037284e-13
constant 121 1.548296004254147e-12
constant 122 4.046169855460839e-12
constant 123 1.049825964877086e-12
constant 124 4.573633621417148e-13
constant 125 8.675128642723768
constant 126 3.3415065601706804e-12
constant 127 2.232398279924488e-12
constant 128 9.303139204219027
constant 129 13.94230628138308
constant 130 1.2716347302366335e-12
