rateModel frame rate
constant 0 5.935996543916944
constant 1 5.937769087769727
constant 2 5.941065926752078
constant 3 5.945887060863995
constant 4 5.9520117590045265
constant 5 5.959189923402635
constant 6 5.966833134943824
constant 7 5.974941393628096
constant 8 5.982736344060314
constant 9 5.990217986240478
constant 10 5.99685667882077
constant 11 6.0027535116403214
constant 12 6.007695222622707
constant 13 6.012064428846281
constant 14 6.015697093990104
constant 15 6.018593218054179
constant 16 6.0212684571409625
constant 17 6.0237861760082865
constant 18 6.027214963852307
constant 19 6.031407570846595
constant 20 6.036962988870982
constant 21 6.04388121792547
constant 22 6.052162258010057
constant 23 6.060961726521699
constant 24 6.069753738294216
constant 25 6.078583762085052
constant 26 6.0866481797834595
constant 27 6.094137586999076
constant 28 6.1010519837319
constant 29 6.107743181377963
constant 30 6.114208312774333
constant 31 6.119789223987535
constant 32 6.124192945043243
constant 33 6.1275292123112495
constant 34 6.129770642497622
constant 35 6.130395118718206
constant 36 6.1294026409730025
constant 37 6.127019988161866
constant 38 6.12310652828394
constant 39 6.118325205226101
constant 40 6.113897324244623
constant 41 6.109822885339506
constant 42 6.105061823694639
constant 43 6.099614139310022
constant 44 6.092597835858411
constant 45 6.084250667873207
constant 46 6.074973982623233
constant 47 6.065552382885322
constant 48 6.056226953876379
constant 49 6.047152322403334
constant 50 6.038400359364603
constant 51 6.029637595832973
constant 52 6.020443545069542
constant 53 6.010818207074309
constant 54 6.000728346675856
constant 55 5.990173963874183
constant 56 5.979155058669288
constant 57 5.96988722693912
constant 58 5.962664869008917
constant 59 5.9560630413237625
constant 60 5.950080155907472
constant 61 5.945349206604208
constant 62 5.942260841445626
constant 63 5.940815060431725
constant 64 5.939779968418308
constant 65 5.939124225331098
constant 66 5.938510602191029
constant 67 5.937210363631394
constant 68 5.935657023993131
constant 69 5.933692250708154
constant 70 5.931776823028629
constant 71 5.930033053302368
constant 72 5.928859713320083
constant 73 5.927865641112282
constant 74 5.926334164428987
constant 75 5.924866584029404
constant 76 5.924945687618052
constant 77 5.925424895461475
constant 78 5.925318759941489
constant 79 5.924421756227596
constant 80 5.9228647920311115
constant 81 5.921705224176134
constant 82 5.921427609570638
constant 83 5.924525342957296
constant 84 5.930069560005133
constant 85 5.936720113096646
constant 86 5.944577915682718
constant 87 5.953351394065548
constant 88 5.962479714516631
constant 89 5.9718579025382725
constant 90 5.981258475155697
constant 91 5.99150895661313
constant 92 6.00247647270891
constant 93 6.012272159281379
constant 94 6.021092788718931
constant 95 6.028791193742119
constant 96 6.036345596720271
constant 97 6.043526199859162
constant 98 6.0498531999885135
constant 99 6.055326597108325
constant 100 6.059946391218598
constant 101 6.06371258231933
constant 102 6.06658180912084
constant 103 6.067902539063202
constant 104 6.066646371008794
constant 105 6.063477278815252
constant 106 6.059294245543527
constant 107 6.0544402893285145
constant 108 6.050162058640679
constant 109 6.047041976481908
constant 110 6.045080042852204
constant 111 6.043768059121854
constant 112 6.0414615625801105
constant 113 6.038160553226972
constant 114 6.033867361156589
constant 115 6.02875088041891
constant 116 6.022501812932531
constant 117 6.014965098509976
constant 118 6.006960398170443
constant 119 5.99743733575219
constant 120 5.983906991761165
constant 121 5.969369755396739
constant 122 5.9538581161866935
constant 123 5.937613586074174
constant 124 5.922216684028353
constant 125 5.909499680415672
constant 126 5.8977057096283625
constant 127 5.887510540809406
constant 128 5.879023268122725
constant 129 5.8716551060110795
constant 130 5.864863091609399
constant 131 5.859930882747437
constant 132 5.856277866553108
constant 133 5.853643751757334
constant 134 5.85139777643343
constant 135 5.851435488741744
constant 136 5.856408201929807
constant 137 5.865655808059937
constant 138 5.877426902414617
constant 139 5.889830243246827
constant 140 5.902511241754118
constant 141 5.9159231922999
constant 142 5.929391429051164
constant 143 5.942023649227937
constant 144 5.953338444931425
constant 145 5.963028890261535
constant 146 5.970774658053528
constant 147 5.976065370932187
constant 148 5.979965125772113
constant 149 5.982524003836165
constant 150 5.985603207661579
constant 151 5.988963785201494
constant 152 5.99397395296697
constant 153 5.999523713834022
constant 154 6.00502451310938
constant 155 6.008123662278776
constant 156 6.009127824418395
constant 157 6.008592627543733
constant 158 6.004999074932316
constant 159 5.999278762847242
constant 160 5.992409104163683
constant 161 5.982129366413882
constant 162 5.969947891470967
constant 163 5.957798382737248
constant 164 5.945695910592611
constant 165 5.931824932904829
constant 166 5.9185699289049944
constant 167 5.905237073231542
constant 168 5.8935352956108975
constant 169 5.883129621799592
constant 170 5.875008785427311
constant 171 5.867486986477343
constant 172 5.861766884527633
constant 173 5.858366999602637
constant 174 5.859254697250496
constant 175 5.865020352821844
constant 176 5.874445165959664
constant 177 5.888610441157681
constant 178 5.906408982500313
constant 179 5.928371602536283
constant 180 5.952292655168228
constant 181 5.977749847657686
constant 182 6.002722458986762
constant 183 6.029016526166544
constant 184 6.056906812037432
constant 185 6.083945626375304
constant 186 6.107731589972865
constant 187 6.127618300614982
constant 188 6.144318931284206
constant 189 6.157726150238584
constant 190 6.1676363413458635
constant 191 6.175696305489781
constant 192 6.181337920247737
constant 193 6.186454548723405
constant 194 6.18895960650417
constant 195 6.189535047442738
constant 196 6.18606616734813
constant 197 6.178077604721289
constant 198 6.165760075266977
constant 199 6.14993735461277
constant 200 6.129744588117348
constant 201 6.105140370240062
constant 202 6.079268033364235
constant 203 6.052886492958115
constant 204 6.026606078455124
constant 205 5.999727770717021
constant 206 5.973760646714346
constant 207 5.948586860924347
constant 208 5.925361907983743
constant 209 5.904093477135528
constant 210 5.884825048446368
constant 211 5.868546414386767
constant 212 5.856211578624265
constant 213 5.84808476780874
constant 214 5.844316195444409
linear 0 7.821456838613589
linear 1 7.820387993126174
linear 2 7.818343309877355
linear 3 7.815322788867131
linear 4 7.811353379828869
linear 5 7.806101414411087
linear 6 7.800062619469231
linear 7 7.7932369950033005
linear 8 7.785627240495384
linear 9 7.777233355945485
linear 10 7.768388109936461
linear 11 7.75861223349232
linear 12 7.7477982374627645
linear 13 7.736043110448033
linear 14 7.723415753459228
linear 15 7.709916166496347
linear 16 7.69425323522726
linear 17 7.676409830752895
linear 18 7.656071232755012
linear 19 7.633183006261523
linear 20 7.610972011769185
linear 21 7.589438249277997
linear 22 7.568581718787958
linear 23 7.548325250646856
linear 24 7.528658216537985
linear 25 7.509181547647924
linear 26 7.489092834210646
linear 27 7.468177556298936
linear 28 7.446435713912794
linear 29 7.424650718165422
linear 30 7.402592917264328
linear 31 7.380013960547853
linear 32 7.357905822443837
linear 33 7.337041127856794
linear 34 7.317102980583609
linear 35 7.297523282903645
linear 36 7.278302034816902
linear 37 7.260073013232682
linear 38 7.243440578435238
linear 39 7.227697979853572
linear 40 7.212224224097644
linear 41 7.197019311167455
linear 42 7.182921124012462
linear 43 7.169929662632663
linear 44 7.156147669836112
linear 45 7.141474807146768
linear 46 7.1261994483182916
linear 47 7.1118433888107715
linear 48 7.098378048637459
linear 49 7.085430518394023
linear 50 7.072417063347954
linear 51 7.059299522835375
linear 52 7.0458415000263255
linear 53 7.032042994920803
linear 54 7.017545803257173
linear 55 7.002349925035433
linear 56 6.986455360255584
linear 57 6.969673631006418
linear 58 6.952963466384413
linear 59 6.9361640201898425
linear 60 6.919074360957668
linear 61 6.90240548401277
linear 62 6.886402894850935
linear 63 6.871066593472163
linear 64 6.856834346758742
linear 65 6.843869803674439
linear 66 6.832506365477483
linear 67 6.822038704956992
linear 68 6.8133408429646645
linear 69 6.805685232215902
linear 70 6.798025979856407
linear 71 6.789702828508041
linear 72 6.781204911325835
linear 73 6.770701811062917
linear 74 6.75884747045401
linear 75 6.744717443296572
linear 76 6.727737938732046
linear 77 6.70757014347759
linear 78 6.683990172594631
linear 79 6.65735087008255
linear 80 6.627373458339396
linear 81 6.5949977493153975
linear 82 6.559496249263173
linear 83 6.5216833859084
linear 84 6.48161170125416
linear 85 6.43852146566714
linear 86 6.393163871242403
linear 87 6.3465857852751695
linear 88 6.2991631354777375
linear 89 6.252397646499715
linear 90 6.206257536123469
linear 91 6.161812666859847
linear 92 6.119230362354685
linear 93 6.079169666899719
linear 94 6.0422380136196505
linear 95 6.008668076061305
linear 96 5.978006639603211
linear 97 5.950292621462428
linear 98 5.924606917137
linear 99 5.900949526626925
linear 100 5.879320449932203
linear 101 5.859719687052836
linear 102 5.841738777029645
linear 103 5.825574629210356
linear 104 5.8116798928549835
linear 105 5.800315818478451
linear 106 5.790326046604644
linear 107 5.78126602493373
linear 108 5.772816963679169
linear 109 5.7643582050992785
linear 110 5.755889749194058
linear 111 5.746781322393491
linear 112 5.7378584360501375
linear 113 5.729121090163996
linear 114 5.721990567254814
linear 115 5.71607511294474
linear 116 5.7101220986948125
linear 117 5.704201650886218
linear 118 5.700302561703741
linear 119 5.698420011993496
linear 120 5.697940563549038
linear 121 5.69918319635293
linear 122 5.700653280554667
linear 123 5.7025791651077515
linear 124 5.703424627147957
linear 125 5.703918173808493
linear 126 5.705178165765656
linear 127 5.706272878580716
linear 128 5.707566642444496
linear 129 5.709093391771753
linear 130 5.712558801998171
linear 131 5.71785097698137
