rateModel frame rate
constant 0 5.995116289465052
constant 1 5.995119728689022
constant 2 5.9951259349112265
constant 3 5.995134908131666
constant 4 5.995146035107275
constant 5 5.995158571220692
constant 6 5.995170978437417
constant 7 5.995183256757451
constant 8 5.995193401192626
constant 9 5.995201411742941
constant 10 5.995205917004293
constant 11 5.9952071072937185
constant 12 5.995204380455832
constant 13 5.9951986240165605
constant 14 5.9951893168479495
constant 15 5.995176458949998
constant 16 5.995161235856029
constant 17 5.995143676133043
constant 18 5.995126395805829
constant 19 5.995108972764487
constant 20 5.995092747198882
constant 21 5.995077719109016
constant 22 5.9950638884948875
constant 23 5.995048998441449
constant 24 5.9950316148451765
constant 25 5.995011800469318
constant 26 5.99498743318899
constant 27 5.994958954180457
constant 28 5.994926363443722
constant 29 5.9948905075591545
constant 30 5.994851352081353
constant 31 5.994807239894131
constant 32 5.9947573855309235
constant 33 5.994702057234502
constant 34 5.994641220558638
constant 35 5.994573573023973
constant 36 5.994499114630506
constant 37 5.994418452643851
constant 38 5.994331279556313
constant 39 5.994239276707662
constant 40 5.994145558665403
constant 41 5.994050125429536
constant 42 5.9939505485928954
constant 43 5.993846828155482
constant 44 5.993736885176777
constant 45 5.993621399945179
constant 46 5.993501521903743
constant 47 5.993379305301602
constant 48 5.993255401340673
constant 49 5.993130249837471
constant 50 5.993004069540404
constant 51 5.992876080991587
constant 52 5.992745280042405
constant 53 5.992611666692859
constant 54 5.992475222539585
constant 55 5.992335947582585
constant 56 5.992193841821855
constant 57 5.992054656380537
constant 58 5.991919206397479
constant 59 5.991784168394638
constant 60 5.991649738872072
constant 61 5.991517574012312
constant 62 5.991388820543071
constant 63 5.991263478464346
constant 64 5.991138564326034
constant 65 5.991014029513376
constant 66 5.990889146985019
constant 67 5.990762213917444
constant 68 5.990634469789965
constant 69 5.990505539458418
constant 70 5.990376702698704
constant 71 5.990248287009595
constant 72 5.990121372948065
constant 73 5.989995076067845
constant 74 5.989867661095545
constant 75 5.989740745916041
constant 76 5.9896181080506015
constant 77 5.989496916098193
constant 78 5.989374744850617
constant 79 5.989251079312554
constant 80 5.989126242500159
constant 81 5.989002933089527
constant 82 5.988882422083608
constant 83 5.988770999396578
constant 84 5.988666326494591
constant 85 5.988565068009469
constant 86 5.9884674562340345
constant 87 5.98837279486695
constant 88 5.988279691243837
constant 89 5.988187913237803
constant 90 5.988096913757421
constant 91 5.988008744091026
constant 92 5.987923082878662
constant 93 5.987835202426263
constant 94 5.987745584547298
constant 95 5.987653871139014
constant 96 5.987562534372983
constant 97 5.987471006436227
constant 98 5.98737808907417
constant 99 5.987283782286809
constant 100 5.9871880860741475
constant 101 5.987091000436183
constant 102 5.986992470754517
constant 103 5.986890886038535
constant 104 5.986783791971586
constant 105 5.986672905037924
constant 106 5.986560613231914
constant 107 5.986447869950955
constant 108 5.986337930709465
constant 109 5.9862323839907425
constant 110 5.986131229794789
constant 111 5.9860332264698
constant 112 5.98593446108955
constant 113 5.985834933654037
constant 114 5.985734799367694
constant 115 5.985634694012333
constant 116 5.98553391940088
constant 117 5.985432245381849
constant 118 5.985332048954375
constant 119 5.9852310430582305
constant 120 5.9851233049681065
constant 121 5.985016569220448
constant 122 5.984911083294882
constant 123 5.98480765164461
constant 124 5.98471049127005
constant 125 5.984624448844532
constant 126 5.984545609503087
constant 127 5.984476004203327
constant 128 5.984416062186644
constant 129 5.984364509016963
constant 130 5.984320654366843
constant 131 5.984288034090504
constant 132 5.984265581265483
constant 133 5.984252857877119
constant 134 5.9842484379344
constant 135 5.9842573160434105
constant 136 5.984286364777497
constant 137 5.984333982028872
constant 138 5.9843959364351
constant 139 5.984467611308589
constant 140 5.984548175098167
constant 141 5.98463881523501
constant 142 5.984737865820197
constant 143 5.984843083975932
constant 144 5.98495326393289
constant 145 5.985067638150664
constant 146 5.985185385756046
constant 147 5.985305165608178
constant 148 5.985429620548153
constant 149 5.985558855468861
constant 150 5.985697444302202
constant 151 5.9858446610307565
constant 152 5.986003753983868
constant 153 5.986171869431079
constant 154 5.986347454221602
constant 155 5.986524376172978
constant 156 5.986703197373752
constant 157 5.98688511661995
constant 158 5.987066221669631
constant 159 5.987248739548352
constant 160 5.9874348887661455
constant 161 5.987618743623925
constant 162 5.987803568470475
constant 163 5.987994016131592
constant 164 5.9881898895186945
constant 165 5.988386279027231
constant 166 5.988588753809122
constant 167 5.988795163634732
constant 168 5.989009513380859
constant 169 5.989230800462271
constant 170 5.989460979777988
constant 171 5.98969540061176
constant 172 5.989936679897935
constant 173 5.990185600815734
constant 174 5.99044671958828
constant 175 5.990720951677705
constant 176 5.99100467638633
constant 177 5.991299733168165
constant 178 5.99160279068345
constant 179 5.991914501299295
constant 180 5.992228627599738
constant 181 5.992543501171186
constant 182 5.99285359905836
constant 183 5.993162756121248
constant 184 5.993471065410897
constant 185 5.993771471985481
constant 186 5.9940574845713295
constant 187 5.994326760641627
constant 188 5.994580651196798
constant 189 5.994818512120285
constant 190 5.995039342312105
constant 191 5.995246725317372
constant 192 5.995438916755745
constant 193 5.9956201303362295
constant 194 5.995784881777099
constant 195 5.995934750954361
constant 196 5.996064345617177
constant 197 5.996172445836037
constant 198 5.996259545701324
constant 199 5.996327813097075
constant 200 5.996375314394197
constant 201 5.996402198244018
constant 202 5.996416800865686
constant 203 5.996421343816456
constant 204 5.996417626009513
constant 205 5.996404530168049
constant 206 5.9963862757740936
constant 207 5.996363163795035
constant 208 5.996338631102868
constant 209 5.996313173731024
constant 210 5.996287167901349
constant 211 5.996263634275143
constant 212 5.996245218663358
constant 213 5.996233019737878
constant 214 5.996227574145293
linear 0 6.150204486195106
linear 1 6.150151619086721
linear 2 6.150044886030352
linear 3 6.149884287025997
linear 4 6.149668212711971
linear 5 6.149393019773125
linear 6 6.149058732714114
linear 7 6.148665351534943
linear 8 6.148211525144022
linear 9 6.147697253541352
linear 10 6.147122194016469
linear 11 6.146483749528383
linear 12 6.145780732817945
linear 13 6.145012438893312
linear 14 6.14417662153039
linear 15 6.143273280729177
linear 16 6.142297081156806
linear 17 6.141246405019213
linear 18 6.140119445574571
linear 19 6.138915202248706
linear 20 6.13763900852657
linear 21 6.136290864408164
linear 22 6.134870769893488
linear 23 6.133376121611564
linear 24 6.131804663858895
linear 25 6.130154882592651
linear 26 6.128423130521777
linear 27 6.126608279119206
linear 28 6.124710328384935
linear 29 6.122730596369274
linear 30 6.120667238765159
linear 31 6.1185184030699
linear 32 6.116285326170661
linear 33 6.1139689281426435
linear 34 6.111566806584853
linear 35 6.109077135597734
linear 36 6.106499915181286
linear 37 6.103835762135634
linear 38 6.10108508083405
linear 39 6.098245784310771
linear 40 6.095315605355494
linear 41 6.092294543968217
linear 42 6.089183752574533
linear 43 6.085983231174442
linear 44 6.082687556186303
linear 45 6.079296044807784
linear 46 6.075808975333361
linear 47 6.072229741966463
linear 48 6.06855816215109
linear 49 6.064793466688675
linear 50 6.060934146165009
linear 51 6.056980110095889
linear 52 6.052930597653512
linear 53 6.048785608837878
linear 54 6.044544273735123
linear 55 6.0402065923452435
linear 56 6.035772564668242
linear 57 6.031242048964732
linear 58 6.026617800152187
linear 59 6.021899689157464
linear 60 6.017087824382456
linear 61 6.0121842118439055
linear 62 6.007189939289801
linear 63 6.002105006720144
linear 64 5.996930496402472
linear 65 5.991666962309551
linear 66 5.986315667821367
linear 67 5.980875500075299
linear 68 5.97534892650254
linear 69 5.969734578132362
linear 70 5.964030874528754
linear 71 5.9582362578297525
linear 72 5.9523529273045295
linear 73 5.946376730529429
linear 74 5.940309463767468
linear 75 5.9341498299516
linear 76 5.927897132488194
linear 77 5.921552022311681
linear 78 5.9151148408350345
linear 79 5.908586652379906
linear 80 5.901967811736029
linear 81 5.895261544341448
linear 82 5.8884670635414285
linear 83 5.881589462309655
linear 84 5.874629059418081
linear 85 5.867584691433308
linear 86 5.8604584610363695
linear 87 5.853253488243876
linear 88 5.845971283711276
linear 89 5.838617708980583
linear 90 5.831195137756378
linear 91 5.823709295138647
linear 92 5.816160902724424
linear 93 5.808552525420065
linear 94 5.800885928618576
linear 95 5.793162152849568
linear 96 5.7853809287792135
linear 97 5.777542665307014
linear 98 5.76964521214893
linear 99 5.761688569304962
linear 100 5.7536727367751075
linear 101 5.74559771455937
linear 102 5.737463444755969
linear 103 5.729270662921238
linear 104 5.7210225805207
linear 105 5.712720713528653
linear 106 5.704364223796673
linear 107 5.695952861050965
linear 108 5.687487114696626
linear 109 5.678966698680764
linear 110 5.670391613003378
linear 111 5.661760526562635
linear 112 5.653076750080983
linear 113 5.644340283558423
linear 114 5.635556513280175
linear 115 5.6267254668067315
linear 116 5.617845019345792
linear 117 5.608916275231087
linear 118 5.599946222674411
linear 119 5.590936367863425
linear 120 5.581887186220143
linear 121 5.572802514337245
linear 122 5.563678916412138
linear 123 5.554517880805819
linear 124 5.545316459480698
linear 125 5.536077731389
linear 126 5.526807727889145
linear 127 5.517505800930988
linear 128 5.508173451114584
linear 129 5.498812613301037
linear 130 5.489433290074079
linear 131 5.480037162771441
linear 132 5.470617901261226
linear 133 5.46117678259144
linear 134 5.451715203926922
linear 135 5.442233003959796
linear 136 5.4327337770648505
linear 137 5.423218400726666
linear 138 5.413688745297188
linear 139 5.404142595161976
linear 140 5.394581979056194
linear 141 5.3850068461819
linear 142 5.375422181663826
linear 143 5.365830166321429
linear 144 5.3562302188674185
linear 145 5.346623119607531
linear 146 5.337010970043117
linear 147 5.32740125252004
linear 148 5.317796807132205
linear 149 5.308200623221487
linear 150 5.298622716794102
linear 151 5.289063906829758
linear 152 5.27952970051411
linear 153 5.270018447486218
linear 154 5.2605306717646485
linear 155 5.251080709499333
linear 156 5.2416728133364545
linear 157 5.232310536572501
linear 158 5.222999088916806
linear 159 5.213743023453976
linear 160 5.20453868265335
linear 161 5.195389397275839
linear 162 5.186303274016297
linear 163 5.177285465570241
linear 164 5.168337457523513
linear 165 5.159462422081324
linear 166 5.150664778681323
linear 167 5.1419492455386075
linear 168 5.133320805903133
linear 169 5.1247799001784475
linear 170 5.116325256821967
linear 171 5.1079604788464525
linear 172 5.099689110271996
linear 173 5.091517645987972
linear 174 5.083452575822036
linear 175 5.0755009127034505
linear 176 5.067669237796039
linear 177 5.059970010422983
linear 178 5.052409922146482
linear 179 5.04499812902671
linear 180 5.0377403946987585
linear 181 5.030643918005973
linear 182 5.023711718249084
linear 183 5.016945511960563
linear 184 5.010350791014967
linear 185 5.003936811620046
linear 186 4.997704691383043
linear 187 4.991660102410086
linear 188 4.985808047235901
linear 189 4.980148045898581
linear 190 4.9746806862479716
linear 191 4.969402904992706
linear 192 4.96431627227751
linear 193 4.959429498520832
linear 194 4.954746582628882
linear 195 4.950267360013146
linear 196 4.945999697751756
linear 197 4.9419442683091175
linear 198 4.938105229768842
linear 199 4.934483647592856
linear 200 4.931079218734184
linear 201 4.927893730849833
linear 202 4.924926731261911
linear 203 4.922187193602925
linear 204 4.919678126690396
linear 205 4.917406431287714
linear 206 4.915373610203186
linear 207 4.913577048598421
linear 208 4.912016570048453
linear 209 4.910688683018688
linear 210 4.909591560609621
linear 211 4.908722648681139
linear 212 4.908080473458459
linear 213 4.9076565289391265
linear 214 4.907447657162896
exp 0 5.91024711399222
exp 1 5.910188224658658
exp 2 5.9100699079120345
exp 3 5.909892163752347
exp 4 5.90965367555283
exp 5 5.909350412803686
exp 6 5.908981507455047
exp 7 5.908546959506914
exp 8 5.908047218830376
exp 9 5.907482285425435
exp 10 5.906852141211391
exp 11 5.906154470479274
exp 12 5.9053877861987125
exp 13 5.904550373637705
exp 14 5.903642969018302
exp 15 5.902665572340501
exp 16 5.901617400571466
exp 17 5.900497375370739
exp 18 5.899306566637619
exp 19 5.898044344687493
exp 20 5.89670708590444
exp 21 5.895294790288459
exp 22 5.893807457839552
exp 23 5.892240480963812
exp 24 5.890594487400459
exp 25 5.888870166944432
exp 26 5.887065462287286
exp 27 5.88517927732045
exp 28 5.8832116120439215
exp 29 5.88116176629162
exp 30 5.879028885280653
exp 31 5.8768105036596525
exp 32 5.87450364802189
exp 33 5.872106809237914
exp 34 5.869621514156132
exp 35 5.867046469967901
exp 36 5.864381676673222
exp 37 5.861626780038853
exp 38 5.858778460168225
exp 39 5.855837698863077
exp 40 5.852801151566721
exp 41 5.849668818279155
exp 42 5.8464401648160935
exp 43 5.843115191177536
exp 44 5.83969348596579
exp 45 5.836176983745678
exp 46 5.832567121009246
exp 47 5.828861420740264
exp 48 5.825059373801261
exp 49 5.821159498026755
exp 50 5.817162787794945
exp 51 5.813067475057187
exp 52 5.8088734770288895
exp 53 5.804580793710054
exp 54 5.800188494803078
exp 55 5.795696580307964
exp 56 5.791105050224711
exp 57 5.78641355614917
exp 58 5.781624330624841
exp 59 5.776742355373953
exp 60 5.771768990407231
exp 61 5.766707526188333
exp 62 5.761552841852427
exp 63 5.756304937399515
exp 64 5.750961001983466
exp 65 5.745520261414181
exp 66 5.73998241462159
exp 67 5.734353747765421
exp 68 5.728631825653315
exp 69 5.722819329678702
exp 70 5.716915454759374
exp 71 5.710920006041648
exp 72 5.704832636461528
exp 73 5.698656943691898
exp 74 5.692392997209385
exp 75 5.686038174583949
exp 76 5.6795891326504595
exp 77 5.673045708335531
exp 78 5.666408047607302
exp 79 5.659677490139342
exp 80 5.652855006417536
exp 81 5.6459433687691964
exp 82 5.6389436237368455
exp 83 5.631859286315495
exp 84 5.624690164906808
exp 85 5.6174380834610895
exp 86 5.610105215345338
exp 87 5.6026914779240835
exp 88 5.595197940376668
exp 89 5.587628159525743
