rateModel frame rate
constant 0 5.928909248196416
constant 1 5.92890089853972
constant 2 5.928885919460527
constant 3 5.928864310958838
constant 4 5.928833582898813
constant 5 5.928787488236004
constant 6 5.928719749233465
constant 7 5.928630365891193
constant 8 5.928524561402937
constant 9 5.928402335768695
constant 10 5.928266139025437
constant 11 5.928110518830255
constant 12 5.9279349658260845
constant 13 5.927737610321303
constant 14 5.9275289322771645
constant 15 5.927308931693672
constant 16 5.927073431175035
constant 17 5.92681062230247
constant 18 5.926528845970378
constant 19 5.926227303166052
constant 20 5.925908504773441
constant 21 5.925572450792547
constant 22 5.925219141223371
constant 23 5.924847397503334
constant 24 5.924471540761709
constant 25 5.924092662759904
constant 26 5.923707817599626
constant 27 5.923316046752591
constant 28 5.922917350218799
constant 29 5.922510011845236
constant 30 5.922103058291833
constant 31 5.921696826497146
constant 32 5.921286102135969
constant 33 5.920866516828621
constant 34 5.920440503696427
constant 35 5.920005540882896
constant 36 5.9195616283880295
constant 37 5.919100935955111
constant 38 5.918615907562415
constant 39 5.918103335066783
constant 40 5.917556060783834
constant 41 5.9169740847135674
constant 42 5.916362805458909
constant 43 5.915722223019855
constant 44 5.915041185853512
constant 45 5.914319321239963
constant 46 5.913576829769615
constant 47 5.912817254908057
constant 48 5.912043462255926
constant 49 5.911260774090122
constant 50 5.910463265499546
constant 51 5.909655644112189
constant 52 5.908842651606946
constant 53 5.908024287983817
constant 54 5.907205584292699
constant 55 5.906386540533593
constant 56 5.905567156706499
constant 57 5.904750942251171
constant 58 5.903945529668597
constant 59 5.903141537138173
constant 60 5.902350222525533
constant 61 5.901568784332602
constant 62 5.900800393335889
constant 63 5.900045049535394
constant 64 5.899294722434269
constant 65 5.89854628361438
constant 66 5.897802024827555
constant 67 5.8970541968281305
constant 68 5.896325008281223
constant 69 5.895610661859339
constant 70 5.894907923425379
constant 71 5.894207919612294
constant 72 5.893514095965826
constant 73 5.892836360921845
constant 74 5.892166558551284
constant 75 5.8914954818728615
constant 76 5.890833052336828
constant 77 5.890183397896271
constant 78 5.889536750957494
constant 79 5.888895212176323
constant 80 5.888254393051794
constant 81 5.887621702203629
constant 82 5.887004852633775
constant 83 5.886413503365062
constant 84 5.885842408426653
constant 85 5.885286475714203
constant 86 5.884747792598684
constant 87 5.884229975356687
constant 88 5.883720507869016
constant 89 5.883212335581752
constant 90 5.882708440860367
constant 91 5.882224792031366
constant 92 5.881771948907335
constant 93 5.881345521317632
constant 94 5.880945334995119
constant 95 5.88057864312424
constant 96 5.880235782469544
constant 97 5.879915448326396
constant 98 5.879622275008168
constant 99 5.879356262514858
constant 100 5.879117410846469
constant 101 5.878905720002998
constant 102 5.878721589510442
constant 103 5.878564859030199
constant 104 5.878429588667487
constant 105 5.878333355420995
constant 106 5.878279297717651
constant 107 5.87825958025047
constant 108 5.878255724861791
constant 109 5.878278276533186
constant 110 5.878327235264656
constant 111 5.878409138708138
constant 112 5.878531370263558
constant 113 5.878693929930919
constant 114 5.878872627737947
constant 115 5.879064707393047
constant 116 5.8792696643576745
constant 117 5.879488888354425
constant 118 5.879724341467893
constant 119 5.879948815709746
constant 120 5.880162150502697
constant 121 5.880379287689662
constant 122 5.880603288697705
constant 123 5.880837778912363
constant 124 5.881089033735947
constant 125 5.881367198095061
constant 126 5.881698222089607
constant 127 5.8820541079017135
constant 128 5.88244169463127
constant 129 5.882869242845701
constant 130 5.883321188859174
constant 131 5.883785012121605
constant 132 5.884264535265257
constant 133 5.884764522526058
constant 134 5.885283163116771
constant 135 5.885793054330803
constant 136 5.886311328152187
constant 137 5.886840382412868
constant 138 5.887383397971883
constant 139 5.887940189901807
constant 140 5.888491012596648
constant 141 5.889056072560535
constant 142 5.889644956718249
constant 143 5.890250050908237
constant 144 5.890884915762676
constant 145 5.89153764601315
constant 146 5.892219335171487
constant 147 5.89293721552994
constant 148 5.893705584001207
constant 149 5.894517315090702
constant 150 5.8953837075486595
constant 151 5.896302931220959
constant 152 5.897269646909106
constant 153 5.8982804239328
constant 154 5.899324429093483
constant 155 5.900390391764214
constant 156 5.901455203625831
constant 157 5.902529287874471
constant 158 5.903611770402677
constant 159 5.904702189215563
constant 160 5.905796757839155
constant 161 5.906882277978362
constant 162 5.907984282254385
constant 163 5.909110277673872
constant 164 5.910242972961977
constant 165 5.911383500708157
constant 166 5.912518371635957
constant 167 5.913668343745766
constant 168 5.914845215113777
constant 169 5.916054142703555
constant 170 5.917291932258365
constant 171 5.918583176760363
constant 172 5.91992130700385
constant 173 5.921307185114395
constant 174 5.922706493181724
constant 175 5.924108882880686
constant 176 5.925508035685185
constant 177 5.926906454290521
constant 178 5.928318158949445
constant 179 5.929751309874314
constant 180 5.931217176346964
constant 181 5.9327068645725065
constant 182 5.934206554348531
constant 183 5.93571577876385
constant 184 5.9372486415932695
constant 185 5.938806175655436
constant 186 5.940370794258338
constant 187 5.9419192048301435
constant 188 5.943455979600591
constant 189 5.9449859840924715
constant 190 5.946528724531992
constant 191 5.94808974024643
constant 192 5.949655919070176
constant 193 5.9511940099938565
constant 194 5.952675265380715
constant 195 5.954089486034345
constant 196 5.955430140588509
constant 197 5.956694169774929
constant 198 5.957871560504227
constant 199 5.9589592262068
constant 200 5.959959997335288
constant 201 5.960890361404852
constant 202 5.961776932693446
constant 203 5.962594551948911
constant 204 5.9633455719213755
constant 205 5.9640087784244225
constant 206 5.964589546072693
constant 207 5.965079749314303
constant 208 5.965476210378712
constant 209 5.965797466720801
constant 210 5.966058790990437
constant 211 5.966263038953559
constant 212 5.966413337467846
constant 213 5.966509876381167
constant 214 5.966550149207984
linear 0 5.962512216900016
linear 1 5.9624712713102355
linear 2 5.962389023748567
linear 3 5.962265474215012
linear 4 5.962101864022215
linear 5 5.9619005611533495
linear 6 5.961667179594363
linear 7 5.961401719345255
linear 8 5.96109949291847
linear 9 5.960760500314008
linear 10 5.960389070570427
linear 11 5.959979678021881
linear 12 5.959534146158128
linear 13 5.959058201918346
linear 14 5.958535197818937
linear 15 5.957965133859898
linear 16 5.957347222081671
linear 17 5.956683422647531
linear 18 5.955969671059689
linear 19 5.955202472989169
linear 20 5.954377329548894
linear 21 5.9534942407388645
linear 22 5.95255320655908
linear 23 5.951530217159134
linear 24 5.95043328274391
linear 25 5.949255934807657
linear 26 5.947986192208747
linear 27 5.946621214764757
linear 28 5.945161002475684
linear 29 5.943603465068374
linear 30 5.9419408524199735
linear 31 5.940175780296763
linear 32 5.938303334921079
linear 33 5.936313247303284
linear 34 5.934214879927707
linear 35 5.932004582202204
linear 36 5.929682354126775
