rateModel frame rate
constant 0 5.99077895370721
constant 1 5.991602067812843
constant 2 5.993136799428914
constant 3 5.995383148555422
constant 4 5.998241239478592
constant 5 6.001596214918071
constant 6 6.005183896157497
constant 7 6.009004283196875
constant 8 6.012709520032851
constant 9 6.0162996066654255
constant 10 6.019537221143477
constant 11 6.022464519245358
constant 12 6.024983106643463
constant 13 6.0272594408186775
constant 14 6.029214974270016
constant 15 6.030849706997477
constant 16 6.032387433269078
constant 17 6.03384889671154
constant 18 6.03570613350086
constant 19 6.037890855057577
constant 20 6.04065901810363
constant 21 6.044010622639021
constant 22 6.047945668663751
constant 23 6.052079609955733
constant 24 6.056172014341334
constant 25 6.060239693622126
constant 26 6.063917753047549
constant 27 6.067288688433114
constant 28 6.070352499778821
constant 29 6.073263030102609
constant 30 6.076016024531901
constant 31 6.078315345728353
constant 32 6.080027056931642
constant 33 6.081199831166786
constant 34 6.081820962000303
constant 35 6.081658650338402
constant 36 6.0807128961810815
constant 37 6.079086097158224
constant 38 6.076717121281047
constant 39 6.073902346636261
constant 40 6.071188343472864
constant 41 6.068575111790856
constant 42 6.0656108996464315
constant 43 6.06229570703959
constant 44 6.058244254054126
constant 45 6.053566298648785
constant 46 6.0484481271026365
constant 47 6.043243164977587
constant 48 6.0380613511945
constant 49 6.032974121539392
constant 50 6.0280155248930924
constant 51 6.023040780662877
constant 52 6.017866162606668
constant 53 6.012491670724463
constant 54 6.006906938339139
constant 55 6.001111965450693
constant 56 5.995106752059126
constant 57 5.9898863354070535
constant 58 5.985584813470402
constant 59 5.98158149449588
constant 60 5.977884768164347
constant 61 5.974778809381949
constant 62 5.972444581678729
constant 63 5.970882085054688
constant 64 5.9695483457288505
constant 65 5.968430406650365
constant 66 5.9673823014485095
constant 67 5.966084019347689
constant 68 5.964733838591659
constant 69 5.963260804385931
constant 70 5.961872133256322
constant 71 5.960622605726057
constant 72 5.959690894264746
constant 73 5.958903602130304
constant 74 5.957942240277112
constant 75 5.957075503376161
constant 76 5.956962539068232
constant 77 5.957088917313205
constant 78 5.9570155659202
constant 79 5.956649817820267
constant 80 5.956044575577298
constant 81 5.955668442726599
constant 82 5.955735951159152
constant 83 5.957343730542998
constant 84 5.960076426729359
constant 85 5.963332856578315
constant 86 5.967155014100711
constant 87 5.971410194378937
constant 88 5.975845432894785
constant 89 5.9804039227824735
constant 90 5.984975130972076
constant 91 5.989909659795972
constant 92 5.995145456916222
constant 93 5.999833468087619
constant 94 6.004058771667216
constant 95 6.007750882474474
constant 96 6.011341632983721
constant 97 6.014727407852998
constant 98 6.017692771039808
constant 99 6.02023772254415
constant 100 6.022362262366024
constant 101 6.024066390505433
constant 102 6.025330284998646
constant 103 6.02586212595501
constant 104 6.025191855550454
constant 105 6.023609275002497
constant 106 6.0215086621443
constant 107 6.019041825566541
constant 108 6.016755618542627
constant 109 6.014909211671422
constant 110 6.013502604952923
constant 111 6.012309065413731
constant 112 6.010595954278276
constant 113 6.008363271546562
constant 114 6.005610262688253
constant 115 6.002412170260495
constant 116 5.998630231058211
constant 117 5.994198071734497
constant 118 5.98948715288218
constant 119 5.984035964754294
constant 120 5.97674430276374
constant 121 5.968953245693665
constant 122 5.96068192770794
constant 123 5.952042562023647
constant 124 5.943745322804522
constant 125 5.93661436203654
constant 126 5.929886943661662
constant 127 5.923876828099645
constant 128 5.918637805472551
constant 129 5.913914956681476
constant 130 5.909493029930467
constant 131 5.905953745181373
constant 132 5.903053131076142
constant 133 5.900681868625602
constant 134 5.898564195799981
constant 135 5.897551331641998
constant 136 5.898829827092428
constant 137 5.902107004517845
constant 138 5.906609579901857
constant 139 5.911499278459077
constant 140 5.9166161045735866
constant 141 5.922161864943079
constant 142 5.927835143583439
