rateModel frame rate
constant 0 6.02347728206718
constant 1 6.0236817707385155
constant 2 6.024062423724469
constant 3 6.024619241025038
constant 4 6.025326685682402
constant 5 6.0261549578746525
constant 6 6.027037317566063
constant 7 6.0279737647566325
constant 8 6.02887682616261
constant 9 6.0297465017839915
constant 10 6.030522998364597
constant 11 6.031216158307058
constant 12 6.031800562108889
constant 13 6.032317014705729
constant 14 6.032744602572964
constant 15 6.033083325710593
constant 16 6.033387908382402
constant 17 6.033661955056219
constant 18 6.034022869002698
constant 19 6.0344530008126
constant 20 6.035014229203507
constant 21 6.035706554175421
constant 22 6.036529975728342
constant 23 6.037386484766087
constant 24 6.038214834992639
constant 25 6.039018592314066
constant 26 6.039705227972417
constant 27 6.0402950162066205
constant 28 6.040787957016679
constant 29 6.041222040959256
constant 30 6.041595949081938
constant 31 6.041835353006615
constant 32 6.0419064093419586
constant 33 6.041821551788859
constant 34 6.041577948372019
constant 35 6.04111784950607
constant 36 6.040441255191012
constant 37 6.039574277637471
constant 38 6.038502324274817
constant 39 6.037299993284905
constant 40 6.036104919663629
constant 41 6.034917103410989
constant 42 6.033626524547227
constant 43 6.032233183072339
constant 44 6.030642693569993
constant 45 6.028883679816825
constant 46 6.027004852212853
constant 47 6.025095834917872
constant 48 6.023184751354013
constant 49 6.021290165995156
constant 50 6.0194211416085786
constant 51 6.01754232131898
constant 52 6.015608487427219
constant 53 6.013619639933298
constant 54 6.011574202400199
constant 55 6.009472174827923
constant 56 6.007313557216468
constant 57 6.005349388036814
constant 58 6.003614060931485
constant 59 6.001955322757175
constant 60 6.000377683620573
constant 61 5.998952832780063
constant 62 5.997727791979441
constant 63 5.9967025612187115
constant 64 5.995742520688008
constant 65 5.9948446519187
constant 66 5.993973340541684
constant 67 5.993049388167499
constant 68 5.992123646243524
constant 69 5.991178295373581
constant 70 5.990265633639095
constant 71 5.989399345774965
constant 72 5.9886242814389625
constant 73 5.987897201217837
constant 74 5.987138767990641
constant 75 5.9864158839400465
constant 76 5.985893053014362
constant 77 5.985440242731607
constant 78 5.984947335403864
constant 79 5.9843907442450535
constant 80 5.983782267340436
constant 81 5.983238389578296
constant 82 5.982812452360136
constant 83 5.9827754989458795
constant 84 5.983023003161194
constant 85 5.983403338623384
constant 86 5.983926252855256
constant 87 5.984557930960749
constant 88 5.985234205811986
constant 89 5.9859390503000345
constant 90 5.986642858582386
constant 91 5.987429129716618
constant 92 5.9882818990745585
constant 93 5.988986631937842
constant 94 5.989563944179135
constant 95 5.98999522674462
constant 96 5.990388090507475
constant 97 5.990716202512677
constant 98 5.9909252095889
constant 99 5.991015111736144
constant 100 5.99098590895441
constant 101 5.990837601243695
constant 102 5.990565327372855
constant 103 5.990095531049174
constant 104 5.98930898206252
constant 105 5.988277156377736
constant 106 5.987097979962411
constant 107 5.9858094583656305
constant 108 5.984547768302166
constant 109 5.983378265240184
constant 110 5.982300949179682
constant 111 5.98125915543911
constant 112 5.980070617388844
constant 113 5.978735335028879
constant 114 5.977253820455549
constant 115 5.975646448530069
constant 116 5.973878805692875
constant 117 5.9719357195511
constant 118 5.969913322979643
constant 119 5.967699679992051
constant 120 5.965022877252765
constant 121 5.962220884869924
constant 122 5.959300493361814
constant 123 5.956292186291954
constant 124 5.953376901211832
constant 125 5.950764224373385
constant 126 5.948269730771088
constant 127 5.9459765770698345
constant 128 5.943900370076322
constant 129 5.9419801451147976
constant 130 5.940172026966556
constant 131 5.938626235887777
constant 132 5.937287603463313
constant 133 5.936131990078629
constant 134 5.935092955867494
constant 135 5.93438744715347
constant 136 5.934316044442254
constant 137 5.934806359842695
constant 138 5.935667717055916
constant 139 5.936692592049485
constant 140 5.9378426949579
constant 141 5.939169728801067
constant 142 5.9405988052401755
constant 143 5.9420300702451065
constant 144 5.943409672536039
constant 145 5.9447037735791906
constant 146 5.9458771544076585
constant 147 5.946871433669614
constant 148 5.947804299940609
constant 149 5.948681500031272
constant 150 5.9497096671209135
constant 151 5.95085970277607
constant 152 5.952281868027033
constant 153 5.9538518342130144
constant 154 5.95550288757332
constant 155 5.9569721415183485
constant 156 5.958291089723317
constant 157 5.959519839262419
constant 158 5.96048940414923
constant 159 5.961302437715003
constant 160 5.962065206446545
constant 161 5.962524762023934
constant 162 5.9628441084039565
constant 163 5.963237112508283
constant 164 5.96370316797444
constant 165 5.964038153697453
constant 166 5.964504217553732
constant 167 5.965020554177733
constant 168 5.965776036004348
constant 169 5.966732292158227
constant 170 5.967993581454422
constant 171 5.969369412980067
constant 172 5.9709893505290035
constant 173 5.972905090620288
constant 174 5.975331060696757
constant 175 5.978324354033106
constant 176 5.981741313739117
constant 177 5.9856873797386365
constant 178 5.990030032039446
constant 179 5.9948161017343535
constant 180 5.999786627268995
constant 181 6.00488277224604
constant 182 6.009870416765711
constant 183 6.014936086225448
constant 184 6.020098406119986
constant 185 6.025065631434806
constant 186 6.02956063278378
constant 187 6.0334965450251845
constant 188 6.036943851344643
constant 189 6.039883580806459
constant 190 6.042285054692936
constant 191 6.044322496534514
constant 192 6.0459277540480265
constant 193 6.04730619050919
constant 194 6.048225152839372
constant 195 6.048761228538971
constant 196 6.048682805713489
constant 197 6.047942939466187
constant 198 6.046569283157215
constant 199 6.044663735115608
constant 200 6.042146821362662
constant 201 6.039028104982402
constant 202 6.035680936683284
constant 203 6.03220667754625
constant 204 6.028687464216912
constant 205 6.0250718499574445
constant 206 6.021546556954384
constant 207 6.018122091194861
constant 208 6.014948219427525
constant 209 6.012043869343545
constant 210 6.00942438030359
constant 211 6.007217417589989
constant 212 6.00553658292778
constant 213 6.004423233670573
constant 214 6.003898104594445
linear 0 7.510421070983432
linear 1 7.510036197685982
linear 2 7.509270779571996
linear 3 7.508124816641476
linear 4 7.506596684366586
linear 5 7.5046396215070255
linear 6 7.502304216441693
linear 7 7.499590469170585
linear 8 7.496494475750926
linear 9 7.493016236182719
linear 10 7.489190137876102
linear 11 7.484961020748806
linear 12 7.4803147678585065
linear 13 7.47526025319359
linear 14 7.469803852866355
linear 15 7.463945566876799
linear 16 7.457539725342566
linear 17 7.450583224313707
linear 18 7.443040835749043
linear 19 7.434906076188144
linear 20 7.426539619083668
linear 21 7.417941464435619
linear 22 7.4091116122439935
linear 23 7.40004546083884
linear 24 7.3907421756961496
linear 25 7.3811587090862725
linear 26 7.371209881129627
linear 27 7.360872752133215
linear 28 7.350147322097034
linear 29 7.33912330900562
linear 30 7.327776984773495
linear 31 7.316083922719795
linear 32 7.304158454188596
linear 33 7.29208768879502
linear 34 7.279841095086061
linear 35 7.2673564150115535
linear 36 7.2546336485715
linear 37 7.2417467583065696
linear 38 7.228768592874166
linear 39 7.215621328142737
linear 40 7.202238850911523
linear 41 7.188621161180524
linear 42 7.174866337507092
linear 43 7.160974379891227
linear 44 7.146739537413211
linear 45 7.132154769036193
linear 46 7.1172578677060505
linear 47 7.102222578796523
linear 48 7.08704833613512
linear 49 7.071696923350276
linear 50 7.0561069194711346
linear 51 7.040276009286491
linear 52 7.024179807310856
linear 53 7.00781831354423
linear 54 6.991152455725886
linear 55 6.9741822338558235
linear 56 6.956907647934041
linear 57 6.939321093203694
linear 58 6.921537475847825
linear 59 6.903550571225087
linear 60 6.885349489158656
linear 61 6.867020872726041
linear 62 6.8486036280765585
linear 63 6.830097755210207
linear 64 6.811554026769719
linear 65 6.792994010480982
linear 66 6.774463502520465
linear 67 6.755896815715569
linear 68 6.737396587899176
linear 69 6.71888756598818
linear 70 6.700268352752627
