rateModel frame rate
constant 0 6.335003642428985
constant 1 6.335204016648313
constant 2 6.335806690264574
constant 3 6.336811663277772
constant 4 6.337992533595667
constant 5 6.338775499368428
constant 6 6.338560808377569
constant 7 6.337348460623087
constant 8 6.335686056632663
constant 9 6.333573596406298
constant 10 6.331271769188098
constant 11 6.3282488686605625
constant 12 6.3244744725090865
constant 13 6.319781515745929
constant 14 6.315231649709931
constant 15 6.310824874401094
constant 16 6.306165941099535
constant 17 6.300104124737235
constant 18 6.293481133950662
constant 19 6.286229078594083
constant 20 6.2786028666209255
constant 21 6.270602498031189
constant 22 6.262227972824874
constant 23 6.253368197024488
constant 24 6.245471648534408
constant 25 6.238653901767416
constant 26 6.232626858056024
constant 27 6.227297661333964
constant 28 6.222666311601234
constant 29 6.218554736479927
constant 30 6.215853446622494
constant 31 6.214572590537493
constant 32 6.21418522079222
constant 33 6.214243966729112
constant 34 6.214948953569123
constant 35 6.21604166248565
constant 36 6.2175220934786894
constant 37 6.21857476214827
constant 38 6.2184012567978755
constant 39 6.216669515410516
constant 40 6.212630603317933
constant 41 6.2062845205201285
constant 42 6.198092521962894
constant 43 6.188054607646232
constant 44 6.174991189316928
constant 45 6.158816696751814
constant 46 6.141479033582078
constant 47 6.123279661966443
constant 48 6.104479724449353
constant 49 6.085584443930157
constant 50 6.0659730221609225
constant 51 6.046091489460734
constant 52 6.026389553422845
constant 53 6.006867214047255
constant 54 5.988005344606742
constant 55 5.969803945101303
constant 56 5.952263015530938
constant 57 5.935610294267771
constant 58 5.920544661112443
constant 59 5.905986297742539
constant 60 5.892941187353358
constant 61 5.8810679156690835
constant 62 5.8705673614464695
constant 63 5.861439524685512
constant 64 5.8528320478990485
constant 65 5.844403993304688
constant 66 5.836295785216344
constant 67 5.8276245520239645
constant 68 5.820524334655395
constant 69 5.814582143035577
constant 70 5.809343279140466
constant 71 5.8038967207115055
constant 72 5.798510424409509
constant 73 5.794097670216105
constant 74 5.789811918639324
constant 75 5.784622545313577
constant 76 5.7794480665758625
constant 77 5.774593186382781
constant 78 5.769036293452089
constant 79 5.762968522501717
constant 80 5.755884746962692
constant 81 5.748459137435321
constant 82 5.7414068501283175
constant 83 5.7355344781244115
constant 84 5.730302566716371
constant 85 5.725147948400544
constant 86 5.720265426793071
constant 87 5.7159778276945685
constant 88 5.7109995720254005
constant 89 5.704550100098482
constant 90 5.696856254945069
constant 91 5.689409500827237
constant 92 5.6832483724778955
constant 93 5.677885437192239
constant 94 5.6732940747317455
constant 95 5.670175933653676
constant 96 5.667537221617502
constant 97 5.665237851876287
constant 98 5.663734396776696
constant 99 5.66302685631873
constant 100 5.663115230502387
constant 101 5.663999519327669
constant 102 5.6656925256635535
constant 103 5.668172169698815
constant 104 5.670801317241386
constant 105 5.675321952754422
constant 106 5.6820088715432675
constant 107 5.690062320984497
constant 108 5.697611642414818
constant 109 5.705681126368271
constant 110 5.714270772844852
constant 111 5.724032229313423
constant 112 5.735693883141851
constant 113 5.749255734330137
constant 114 5.762302616195437
constant 115 5.774547809599412
constant 116 5.7859412032545645
constant 117 5.796610282802648
constant 118 5.806730763213757
constant 119 5.81357773819104
constant 120 5.81712864999979
constant 121 5.8188669822175685
constant 122 5.81909614558342
constant 123 5.81818067231865
constant 124 5.816747831983538
constant 125 5.8158127685329735
constant 126 5.81795344445172
constant 127 5.8203628883891865
constant 128 5.823718344155718
constant 129 5.828842202942725
constant 130 5.83418025088948
constant 131 5.838470021942295
constant 132 5.842077617515494
constant 133 5.84547035058551
constant 134 5.848465600185977
constant 135 5.848301178389614
constant 136 5.84666773381503
constant 137 5.84379834219847
constant 138 5.8399913556772995
constant 139 5.835203124288076
constant 140 5.827455897585303
constant 141 5.818760470734797
constant 142 5.810060111980379
constant 143 5.800587092146681
constant 144 5.7916892091567505
constant 145 5.782178673713902
constant 146 5.773170007007912
constant 147 5.765384468830022
constant 148 5.760243344844992
constant 149 5.757028668608702
constant 150 5.7568674105907
constant 151 5.759570551487365
constant 152 5.7646071172877384
constant 153 5.771627233822156
constant 154 5.779556261936493
constant 155 5.787282659858851
constant 156 5.792512846390338
constant 157 5.796340220034235
constant 158 5.798692963417477
constant 159 5.799555293127559
constant 160 5.798582459139655
constant 161 5.794515748406933
constant 162 5.789986906020029
constant 163 5.785761260946871
constant 164 5.780160276734209
constant 165 5.77338185488488
constant 166 5.764165954273634
constant 167 5.754673646086562
constant 168 5.746181969377084
constant 169 5.739253505048699
constant 170 5.733697399252041
constant 171 5.732124150007647
constant 172 5.733994590877735
constant 173 5.739549014020711
constant 174 5.745470602990895
constant 175 5.750879688769989
constant 176 5.755332356127697
constant 177 5.759323449223355
constant 178 5.764426260375073
constant 179 5.771655435998343
constant 180 5.782353757476556
constant 181 5.79581656004358
constant 182 5.810803039951706
constant 183 5.8274722984091065
constant 184 5.847433391868171
constant 185 5.871087319046307
constant 186 5.89684074494126
constant 187 5.922623359020825
constant 188 5.949061943532483
constant 189 5.976814136104668
constant 190 6.008083345816941
constant 191 6.043702634830367
constant 192 6.082548265201251
constant 193 6.121682852417081
constant 194 6.158509940441035
constant 195 6.192182196178657
constant 196 6.22229185367481
constant 197 6.248783963650414
constant 198 6.2708451672996475
constant 199 6.288375839606816
constant 200 6.301929748984949
constant 201 6.313352612597079
constant 202 6.325566870997932
constant 203 6.336226353608075
constant 204 6.345699894154987
constant 205 6.352038167293475
constant 206 6.355894096574224
constant 207 6.356576202288759
constant 208 6.353858683743575
constant 209 6.349660427787218
constant 210 6.3455449860361774
constant 211 6.341811055213644
constant 212 6.338768487633539
constant 213 6.336405251459469
constant 214 6.334448540227237
linear 0 6.946681730919707
linear 1 6.946805824671162
linear 2 6.947129487421333
linear 3 6.947652719170221
linear 4 6.948658275988511
linear 5 6.950655387581523
linear 6 6.954328838558366
linear 7 6.959678628919043
linear 8 6.966380179655686
linear 9 6.974433490768293
linear 10 6.984394569738142
linear 11 6.995855012278677
linear 12 7.009102209311731
linear 13 7.024820495370771
linear 14 7.041601535364815
linear 15 7.059445329293861
linear 16 7.078512745021059
linear 17 7.099203543492879
linear 18 7.121230322370176
linear 19 7.144356023479851
linear 20 7.168462316022399
linear 21 7.193549199997819
linear 22 7.219616675406112
linear 23 7.24457083140025
linear 24 7.269514205288253
linear 25 7.293882467850998
linear 26 7.316724032103795
linear 27 7.337842473140675
linear 28 7.357237790961638
linear 29 7.374784231885298
linear 30 7.38987148420754
linear 31 7.402917237667547
linear 32 7.413632404081732
linear 33 7.421128413083262
linear 34 7.426539344796774
linear 35 7.429559356584131
linear 36 7.430188448445332
linear 37 7.428041658615316
linear 38 7.423005138900945
linear 39 7.415658421603766
linear 40 7.406600729559502
linear 41 7.395832062768153
linear 42 7.382619258391683
linear 43 7.36696231643009
linear 44 7.348610661929619
linear 45 7.328527744454577
linear 46 7.307543953712755
linear 47 7.28585890503314
linear 48 7.263447928151116
linear 49 7.239695538850459
linear 50 7.214611161220458
linear 51 7.188391226518669
linear 52 7.160652965882025
linear 53 7.131396379310528
linear 54 7.100344600081888
linear 55 7.067497628196105
linear 56 7.032855463653179
linear 57 6.996288948543174
linear 58 6.9579365683209184
linear 59 6.917665055923017
linear 60 6.875778507072726
linear 61 6.833151126425013
linear 62 6.789272571206799
linear 63 6.744142841418083
linear 64 6.698967864749564
linear 65 6.654041040082262
linear 66 6.609333600334822
linear 67 6.564802207853171
linear 68 6.520977163066369
linear 69 6.477611280452953
linear 70 6.434579471042215
linear 71 6.392632466083065
linear 72 6.351241758051895
linear 73 6.311038584225298
linear 74 6.272328772057781
linear 75 6.233495433549746
linear 76 6.194786629953794
linear 77 6.1562287457175024
linear 78 6.118320802885577
linear 79 6.081195130856648
linear 80 6.045392613282097
linear 81 6.010238944264875
linear 82 5.97781219572918
linear 83 5.947190024450845
linear 84 5.9188609178496865
linear 85 5.893198094519264
linear 86 5.870215527693722
linear 87 5.848583138118058
linear 88 5.8292709746598295
linear 89 5.812554252211837
linear 90 5.79655801470676
linear 91 5.782152816285076
linear 92 5.768754135293314
linear 93 5.7554964193553095
linear 94 5.7425895127950985
linear 95 5.730458192484863
linear 96 5.718244168528199
linear 97 5.7062768012372596
linear 98 5.694722934239289
linear 99 5.6835825675342875
linear 100 5.672855701122256
linear 101 5.662542335003192
linear 102 5.652071803544985
linear 103 5.641302103882839
linear 104 5.630980457894328
linear 105 5.621953456536345
linear 106 5.612188404996578
linear 107 5.6016881988988025
linear 108 5.590237498863303
linear 109 5.576457818087492
linear 110 5.5603491565713705
linear 111 5.542071766746285
linear 112 5.523335169500668
linear 113 5.504139364834517
linear 114 5.483974983740583
linear 115 5.463940910199919
linear 116 5.444156706825956
linear 117 5.425471468667906
linear 118 5.409335299493081
linear 119 5.39614172918451
linear 120 5.38508765189271
linear 121 5.374040429216904
linear 122 5.36258070307166
linear 123 5.3513278592457105
linear 124 5.340314551128813
linear 125 5.328885680549121
linear 126 5.3169335888231615
linear 127 5.305201159619142
linear 128 5.294375908040125
linear 129 5.286044869143147
linear 130 5.27731502537184
linear 131 5.267456832552898
linear 132 5.258442465769513
linear 133 5.251198886206675
linear 134 5.247802332796064
linear 135 5.24816052674242
linear 136 5.249948108821744
linear 137 5.252913062113519
linear 138 5.256817436983817
linear 139 5.261995482884895
linear 140 5.268988447995393
linear 141 5.2777389964757555
linear 142 5.286464814339498
linear 143 5.294163085169372
linear 144 5.30184044975182
linear 145 5.310085016613848
linear 146 5.31766001988245
