sample progen_cell slope theta
s16 c2	17	171
s16 c2	-53	150
s16 c2	29	140
s16 c2	42	138
s16 c2	50	160
s16 c3	81	164
s16 c3	0	167
s16 c3	5	125
s16 c3	74	167
s16 c3	83	167
s16 c3	-5	171
s16 c3	-28	141
s16 c3	52	169
s16 c3	73	171
s16 c3	0	180
s16 c3	-63	165
s16 c3	63	127
s16 c3	3	134
s16 c4	-79	117
s16 c4	27	173
s16 c4	-87	160
s16 c4	90	180
s16 c4	17	127
s16 c4	86	152
s16 c4	-84	67
s16 c4	-30	171
s16 c4	-28	177
s16 c4	-45	128
s16 c4	-47	85
s16 c5	48	175
s16 c5	69	154
s16 c5	51	152
s16 c5	-47	167
s16 c5	-76	173
s16 c5	-3	151
s16 c5	81	147
s16 c5	29	149
s16 c5	-74	156
s16 c5	-85	153
s16 c5	47	149
s16 c6	-75	168
s16 c6	58	173
s16 c6	18	NaN
s16 c6	-82	128
s16 c6	-52	78
s16 c6	-72	177
s16 c6	90	152
s16 c6	90	166
s16 c6	50	166
s16 c6	27	162
s16 c6	-42	78
s16 c6	36	177
s16 c6	56	129
s16 c6	-13	134
s16 c6	62	153
s16 c6	-74	159
s16 c6	-47	147
s16 c6	58	173
s16 c6	-69	172
s16 c6	-74	108
s16 c6	-42	134
s16 c6	4	156
s16 c6	-84	167
s16 c6	39	163
s16 c7	-72	169
s16 c7	-49	169
s16 c7	51	129
s16 c7	-78	170
s16 c7	-12	163
s16 c7	59	164
s16 c7	-28	167
s16 c7	45	131
s16 c7	-9	165
s16 c7	-48	167
s16 c8	60	141
s16 c8	54	165
s16 c8	67	128
s16 c8	73	157
s16 c8	4	169
s16 c8	66	149
s16 c8	84	NaN
s16 c8	18	165
s16 c8	34	NaN
s16 c8	45	164
s16 c8	47	163
s16 c9	39	176
s16 c9	79	175
s16 c9	23	177
s16 c9	49	163
s16 c9	4	169
s16 c9	-42	141
s16 c9	30	165
s16 c9	-30	173
s16 c9	5	166
s17 c1	-65	165
s17 c1	-25	165
s17 c1	-0	162
s17 c1	-85	138
s17 c1	16	171
s17 c1	-6	NaN
s17 c1	14	161
s17 c1	-17	25
s17 c1	42	162
s17 c1	79	163
s17 c1	85	150
s17 c1	-31	82
s17 c1	-59	135
s17 c1	-81	158
s17 c1	38	143
s17 c1	8	162
s17 c1	85	171
s17 c1	86	132
s17 c1	-56	141
s17 c1	-58	165
s17 c1	-23	179
s18 c1	-42	148
s18 c1	-60	120
s18 c1	55	153
s18 c1	28	137
s18 c1	-66	172
s18 c1	68	164
s18 c1	54	148
s18 c1	-18	103
s18 c1	30	164
s18 c1	-49	167
s18 c1	-34	176
s18 c1	32	135
s18 c1	-23	174
s18 c1	-8	178
s18 c1	-38	167
s18 c2	4	132
s18 c2	-69	124
s18 c2	-40	169
s18 c2	-36	175
s18 c2	90	180
s18 c2	-49	169
s18 c2	-36	162
s18 c2	13	174
s18 c2	0	157
s18 c2	-78	169
s18 c2	-27	121
s18 c2	17	154
s18 c2	52	157
s18 c2	-18	172
s18 c2	-23	135
s18 c2	-65	162
s18 c2	66	79
s18 c2	-28	152
s18 c2	-53	155
s18 c2	29	155
s18 c2	90	149
s18 c2	-66	61
s18 c2	78	153
s18 c2	-63	169
s19 c1	45	152
s19 c1	-20	163
s19 c1	-32	84
s19 c1	90	145
s19 c1	85	NaN
s19 c1	-82	169
s19 c1	90	130
s19 c1	48	176
s19 c1	71	167
s19 c1	47	175
s19 c1	57	178
s19 c1	73	NaN
s19 c1	-12	172
s19 c1	-51	136
s19 c1	-54	178
s19 c2	-5	150
s19 c2	90	148
s19 c2	84	155
s19 c2	15	178
s19 c2	17	136
s19 c2	17	159
s19 c2	-3	130
s19 c2	-82	152
s19 c2	-68	153
s19 c2	-67	172
s19 c2	-50	161
s19 c2	-36	175
s19 c2	-66	118
s19 c2	-83	152
s19 c2	-79	173
s19 c2	-80	131
s19 c2	-30	144
s19 c2	-58	82
s19 c2	74	155
s19 c2	-4	130
s19 c3	87	149
s19 c3	-54	151
s19 c3	-90	21
s19 c3	-0	180
s19 c3	15	163
s19 c3	87	161
s19 c3	-11	173
s19 c3	75	164
s19 c3	-49	148
s19 c3	27	168
s19 c3	56	114
s19 c4	76	124
s19 c4	59	143
s19 c4	69	156
s19 c4	76	166
s19 c4	-31	170
s19 c4	-27	156
s19 c4	11	176
s19 c4	-63	146
s19 c4	-0	180
s19 c4	43	155
s19 c4	90	146
s19 c4	-56	172
s19 c4	-83	162
s19 c4	0	161
s19 c4	11	149
s1 c1	67	165
s1 c1	54	172
s1 c1	82	179
s1 c1	34	176
s1 c1	-35	170
s1 c1	-13	165
s1 c1	6	167
s1 c1	-0	133
s1 c1	-79	175
s1 c1	-68	128
s1 c1	9	117
s1 c1	-34	108
s1 c1	-85	149
s1 c1	-62	162
s1 c1	-38	169
s1 c1	-53	162
s1 c2	21	94
s1 c2	-87	161
s1 c2	-0	166
s1 c2	62	138
s1 c2	27	NaN
s1 c2	45	107
s1 c2	45	156
s20 c1	77	159
s20 c1	-47	129
s20 c1	13	156
s20 c1	60	166
s20 c1	-41	165
s20 c1	-66	157
s20 c1	-75	148
s20 c1	53	162
s20 c1	43	168
s20 c1	45	154
s20 c1	-39	162
s20 c1	-29	136
s20 c2	-23	135
s20 c2	47	150
s20 c2	-34	162
s20 c2	-0	180
s20 c2	33	138
s20 c2	-28	171
s20 c2	59	160
s20 c2	53	108
s20 c2	-60	170
s20 c2	19	166
s20 c2	38	146
s20 c2	58	163
s20 c2	-62	131
s20 c2	72	175
s20 c2	-4	169
s20 c2	-9	158
s20 c2	-65	162
s20 c2	90	180
s20 c2	32	142
s20 c2	-77	126
s20 c3	48	174
s20 c3	-48	172
s20 c3	29	177
s20 c3	-17	154
s20 c3	-30	179
s20 c3	-55	125
s20 c3	-71	161
s20 c3	38	177
s20 c3	90	156
s20 c4	48	174
s20 c4	-18	NaN
s20 c4	45	148
s20 c4	66	134
s20 c4	-29	136
s20 c4	70	118
s20 c4	-72	140
s20 c4	72	108
s20 c4	82	137
s20 c4	70	178
s20 c4	-75	141
s20 c4	-8	177
s20 c4	-60	168
s20 c4	4	158
s20 c4	48	135
s20 c4	34	129
s20 c4	-9	167
s20 c4	-63	180
s20 c5	11	153
s20 c5	-42	153
s20 c5	-23	122
s20 c5	-70	118
s20 c5	-78	162
s20 c5	-11	132
s20 c5	50	153
s20 c5	-67	94
s20 c5	-55	174
s20 c5	32	159
s20 c5	-60	168
s20 c5	-11	141
s20 c5	65	158
s20 c5	48	169
s20 c5	-50	130
s20 c5	6	120
s20 c5	4	127
s20 c5	-29	164
s20 c5	-14	180
s20 c6	59	41
s20 c6	-19	152
s20 c6	-18	124
s20 c6	-51	169
s20 c6	-76	167
s20 c6	-69	163
s20 c6	83	NaN
s20 c6	48	174
s20 c6	-17	137
s20 c6	-5	133
s20 c6	24	135
s20 c6	-24	143
s20 c6	5	139
s20 c6	-3	138
s20 c6	-62	177
s20 c6	-42	162
s20 c6	-27	180
s20 c6	-13	138
s20 c6	34	171
s20 c6	5	171
s20 c6	4	153
s20 c6	-5	169
s20 c7	-27	117
s20 c7	15	122
s20 c7	0	122
s20 c7	81	8
s20 c7	-48	172
s20 c7	-28	149
s20 c7	-77	156
s20 c7	24	135
s20 c7	59	173
s20 c7	82	138
s21 c1	23	146
s21 c1	90	180
s21 c1	3	154
s21 c1	-57	169
s21 c1	-72	141
s21 c1	-57	174
s21 c1	-48	161
s21 c1	18	168
s21 c1	48	159
s21 c1	4	174
s21 c1	-76	162
s21 c1	90	161
s21 c1	21	155
s21 c1	0	NaN
s21 c2	-14	180
s21 c2	4	174
s21 c2	-61	168
s21 c2	39	129
s21 c2	-35	178
s21 c2	86	130
s21 c3	-34	127
s21 c3	63	180
s21 c3	45	162
s21 c3	21	63
s21 c3	-84	171
s21 c3	66	133
s21 c3	86	172
s21 c3	22	139
s21 c3	-74	131
s21 c3	-82	151
s21 c3	27	180
s21 c3	69	180
s21 c3	61	176
s21 c3	-34	135
s21 c3	54	153
s21 c4	-56	158
s21 c4	21	135
s21 c4	-0	165
s21 c4	-60	104
s21 c4	-48	131
s21 c4	-82	146
s21 c4	69	154
s21 c4	-31	79
s21 c4	-48	161
s21 c4	90	132
s21 c4	-29	141
s21 c4	59	153
s21 c4	-35	128
s21 c4	53	176
s21 c4	69	177
s21 c4	35	153
s21 c4	77	160
s21 c4	65	146
s21 c4	20	178
s21 c4	51	148
s21 c4	-86	147
s21 c4	58	153
s21 c4	34	162
s21 c4	45	128
s21 c4	66	154
s21 c4	86	133
s21 c4	0	162
s21 c4	39	111
s21 c4	86	171
s21 c4	68	172
s21 c4	54	45
s21 c5	23	160
s21 c5	84	157
s21 c5	-16	155
s21 c5	90	132
s21 c5	73	135
s21 c5	-27	169
s21 c5	63	130
s21 c5	-62	137
s21 c5	50	169
s21 c5	-84	147
s21 c5	70	112
s21 c5	48	172
s21 c5	-0	180
s21 c5	73	176
s21 c5	85	166
s21 c5	67	106
s21 c5	81	169
s21 c5	45	153
s21 c5	-87	162
s21 c5	-77	177
s21 c5	10	140
s21 c5	87	171
s21 c5	90	180
s2 c10	72	167
s2 c10	14	105
s2 c10	-63	153
s2 c10	41	52
s2 c10	3	141
s2 c10	50	129
s2 c10	-87	172
s2 c10	55	177
s2 c10	49	151
s2 c10	-2	167
s2 c10	11	117
s2 c10	39	170
s2 c10	3	158
s2 c10	3	160
s2 c10	79	170
s2 c10	-13	126
s2 c10	34	180
s2 c10	-28	149
s2 c11	45	159
s2 c11	-60	173
s2 c11	-28	97
s2 c11	-42	NaN
s2 c1	-12	137
s2 c1	-48	114
s2 c1	-63	160
s2 c1	90	180
s2 c1	82	134
s2 c1	-81	166
s2 c1	70	158
s2 c1	76	153
s2 c1	66	165
s2 c1	83	154
s2 c1	4	138
s2 c1	-25	139
s2 c1	39	169
s2 c1	-14	121
s2 c1	79	149
s2 c1	58	138
s2 c1	-58	174
s2 c1	63	112
s2 c1	24	172
s2 c1	-21	149
s2 c1	-18	124
s2 c1	40	167
s2 c1	60	173
s2 c1	81	143
s2 c1	-24	174
s2 c1	3	160
s2 c1	9	162
s2 c1	3	149
s2 c1	-21	163
s2 c1	50	122
s2 c1	63	157
s2 c1	-32	147
s2 c1	69	160
s2 c1	-63	180
s2 c1	66	167
s2 c1	41	162
s2 c1	37	109
s2 c1	-66	150
s2 c1	39	147
s2 c1	-73	173
s2 c1	-45	135
s2 c1	-27	153
s2 c1	5	129
s2 c1	-16	165
s2 c1	-17	169
s2 c1	8	153
s2 c2	-9	141
s2 c2	51	142
s2 c2	25	151
s2 c2	27	150
s2 c2	-11	180
s2 c2	36	166
s2 c2	90	147
s2 c2	-15	NaN
s2 c2	2	146
s2 c2	-38	149
s2 c2	17	166
s2 c2	-4	159
s2 c2	-17	161
s2 c2	32	162
s2 c2	57	174
s2 c3	-70	169
s2 c3	-14	169
s2 c3	-86	133
s2 c3	-23	144
s2 c4	-37	NaN
s2 c4	68	150
s2 c4	54	140
s2 c4	75	14
s2 c4	-40	157
s2 c4	-14	175
s2 c4	-54	113
s2 c4	86	104
s2 c4	7	152
s2 c4	-53	146
s2 c4	-56	117
s2 c4	-0	157
s2 c4	-86	155
s2 c5	-45	161
s2 c5	47	153
s2 c5	-33	176
s2 c5	-79	160
s2 c5	-56	166
s2 c5	-39	121
s2 c5	75	178
s2 c5	-3	100
s2 c5	19	111
s2 c5	73	156
s2 c5	-59	NaN
s2 c5	9	83
s2 c6	21	144
s2 c6	-13	153
s2 c6	37	153
s2 c6	77	180
s2 c6	38	171
s2 c6	-20	158
s2 c6	-52	125
s2 c6	-36	135
s2 c6	40	150
s2 c6	-59	164
s2 c6	-0	121
s2 c6	-31	170
s2 c6	-45	170
s2 c6	-87	151
s2 c6	-29	NaN
s2 c6	-31	NaN
s2 c6	-66	136
s2 c6	58	168
s2 c6	-7	166
s2 c6	-68	170
s2 c6	-0	180
s2 c6	-0	153
s2 c6	-54	165
s2 c6	63	146
s2 c6	9	NaN
s2 c6	38	178
s2 c6	-17	157
s2 c6	-3	119
s2 c6	47	176
s2 c6	56	168
s2 c6	5	172
s2 c6	4	169
s2 c6	NaN	0
s2 c6	-5	121
s2 c6	62	165
s2 c6	-70	151
s2 c6	-28	127
s2 c6	-84	119
s2 c6	-18	NaN
s2 c6	4	141
s2 c6	24	172
s2 c7	-16	165
s2 c7	-7	171
s2 c7	90	137
s2 c7	67	135
s2 c7	36	170
s2 c7	21	175
s2 c7	-68	174
s2 c7	-83	113
s2 c7	41	98
s2 c8	-58	156
s2 c8	3	161
s2 c8	-18	136
s2 c8	38	171
s2 c8	-7	169
s2 c8	-45	163
s2 c8	86	128
s2 c8	53	87
s2 c8	6	171
s2 c8	-77	170
s2 c8	-16	156
s2 c8	-57	139
s2 c8	52	167
s2 c8	84	166
s2 c8	-0	153
s2 c8	-42	143
s2 c8	13	153
s2 c8	-65	165
s2 c8	-25	169
s2 c8	-51	162
s2 c8	-74	150
s2 c8	-32	177
s2 c8	-32	177
s2 c8	-18	180
s2 c9	13	150
s2 c9	-84	77
s2 c9	-30	138
s2 c9	-61	166
s2 c9	59	141
s2 c9	41	175
s2 c9	12	115
s2 c9	-67	117
s2 c9	-29	152
s2 c9	-18	90
s2 c9	90	165
s2 c9	59	158
s2 c9	-2	137
s2 c9	-15	NaN
s2 c9	15	178
s2 c9	68	177
s2 c9	-14	133
s2 c9	9	138
s2 c9	54	140
s2 c9	5	150
s2 c9	-11	162
s3 c1	-27	110
s3 c1	-24	177
s3 c1	-22	NaN
s3 c1	72	15
s3 c1	0	NaN
s3 c1	54	164
s3 c1	11	74
s3 c1	-33	124
s3 c1	42	174
s3 c1	34	127
s3 c1	23	157
s3 c1	-38	140
s3 c1	61	108
s3 c1	45	148
s3 c1	-13	178
s3 c1	-72	157
s3 c1	62	132
s3 c1	4	152
s3 c1	-70	151
s3 c2	90	180
s3 c2	18	NaN
s3 c2	90	180
s3 c2	-54	137
s3 c2	27	58
s3 c2	-66	142
s3 c3	-13	168
s3 c3	14	148
s3 c3	-83	NaN
s3 c3	41	45
s3 c3	-15	171
s3 c3	72	162
s3 c3	31	NaN
s3 c3	-48	163
s3 c3	-51	179
s3 c4	-21	174
s3 c4	81	153
s3 c4	0	164
s3 c4	-72	NaN
s3 c4	-75	153
s3 c4	45	171
s3 c4	-0	108
s3 c4	-43	164
s3 c4	53	137
s3 c4	33	124
s3 c4	34	127
s3 c4	-33	163
s3 c4	-52	150
s3 c4	-28	122
s3 c4	21	167
s3 c4	-27	174
s3 c5	49	153
s3 c5	48	129
s3 c5	-72	180
s3 c5	15	158
s3 c5	-65	162
s3 c5	43	149
s3 c5	-86	173
s3 c5	32	146
s3 c5	70	163
s3 c5	73	150
s3 c5	18	175
s3 c5	27	173
s4 c10	-11	174
s4 c10	-84	119
s4 c10	-63	172
s4 c10	55	162
s4 c10	-40	88
s4 c10	90	97
s4 c10	27	149
s4 c10	90	81
s4 c10	84	61
s4 c10	48	101
s4 c10	82	129
s4 c10	37	162
s4 c10	32	172
s4 c10	70	151
s4 c10	59	167
s4 c10	27	157
s4 c10	47	137
s4 c10	67	160
s4 c10	40	144
s4 c10	27	157
s4 c10	-0	144
s4 c10	-20	129
s4 c1	90	180
s4 c1	5	171
s4 c1	42	164
s4 c1	5	171
s4 c1	24	129
s4 c1	-85	153
s4 c1	11	178
s4 c1	-82	152
s4 c1	-65	177
s4 c1	-31	75
s4 c1	68	NaN
s4 c1	-65	158
s4 c1	-74	156
s4 c1	29	129
s4 c1	76	177
s4 c1	70	165
s4 c1	87	169
s4 c1	-62	115
s4 c1	-41	148
s4 c2	13	NaN
s4 c2	69	152
s4 c2	83	32
s4 c2	75	178
s4 c2	-5	100
s4 c2	-77	153
s4 c2	-25	164
s4 c2	15	153
s4 c2	-25	162
s4 c2	8	135
s4 c3	-8	179
s4 c3	-69	172
s4 c3	-36	152
s4 c3	-8	151
s4 c3	32	148
s4 c3	90	180
s4 c3	-85	173
s4 c3	67	172
s4 c3	90	180
s4 c3	45	158
s4 c3	-45	131
s4 c3	-60	131
s4 c3	-11	164
s4 c3	-66	175
s4 c3	-0	180
s4 c3	48	174
s4 c3	-55	153
s4 c3	-28	135
s4 c3	-20	135
s4 c3	41	174
s4 c3	17	148
s4 c3	63	157
s4 c3	75	149
s4 c3	-0	120
s4 c4	84	177
s4 c4	3	147
s4 c4	-35	137
s4 c4	-72	176
s4 c4	45	157
s4 c4	4	174
s4 c4	-84	144
s4 c4	56	162
s4 c4	77	178
s4 c5	37	167
s4 c5	0	146
s4 c5	79	108
s4 c5	-4	173
s4 c5	-45	149
s4 c5	-15	153
s4 c5	-32	96
s4 c5	-7	115
s4 c5	-61	118
s4 c5	48	140
s4 c5	-20	151
s4 c5	49	165
s4 c5	57	178
s4 c5	-43	119
s4 c5	81	122
s4 c5	-66	118
s4 c5	-14	164
s4 c5	90	150
s4 c5	-62	132
s4 c5	53	167
s4 c5	-18	128
s4 c5	-31	164
s4 c6	18	NaN
s4 c6	-4	169
s4 c6	-61	173
s4 c6	-13	138
