pos_1,pos_2,progenitor,descendants
91,416,1,1
88,390,2,2
110,444,3,3
117,423,4,4
110,395,5,5
118,375,6,6
91,337,7,7
112,343,8,8
145,403,9,9
161,394,10,10
168,374,11,11
179,356,12,12
199,392,13,13
191,365,14,14
161,360,15,15
189,333,16,16
141,390,17,17
155,379,18,18
134,374,19,19
146,352,20,20
147,365,21,21
157,345,22,22
130,344,23,23
151,325,24,24
